advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w020	Week 20	PT	Portugal	2	1	287826	143914	567	93
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	PT	Portugal	3	1	140500	58327	172	34
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w020	Week 20	PT	Portugal	6	1	131434	53794	171	31
Esquerda Net	Esquerda Net	116426248469551	Facebook	w020	Week 20	PT	Portugal	1	1	47859	23929	238	47
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w020	Week 20	PT	Portugal	3	1	47327	23664	245	45
Rádio Azul	Ana Carla Mendes Gonçalves	143484195734712	Facebook	w020	Week 20	PT	Portugal	1	1	37499	7500	74	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	w020	Week 20	PT	Portugal	2	1	36595	7319	72	0
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	w020	Week 20	PT	Portugal	7	1	32625	9176	582	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	w020	Week 20	PT	Portugal	4	1	30818	13451	134	24
VoteWatch Europe		355087424564148	Facebook	w020	Week 20	PT	Portugal	5	1	28027	11971	51	16
European Parliament		178362315106	Facebook	w020	Week 20	PT	Portugal	2	1	21096	8061	42	19
Página Miguel Viegas		194651341130667	Facebook	w020	Week 20	PT	Portugal	1	1	16666	8333	41	8
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	w020	Week 20	PT	Portugal	1	1	9195	4598	91	0
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	w020	Week 20	PT	Portugal	2	1	9181	4545	17	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w020	Week 20	PT	Portugal	5	1	7705	3578	125	0
Eu, Cláudio		329597637158905	Facebook	w020	Week 20	PT	Portugal	2	1	2951	590	5	0
Talking Europe		316028505828375	Facebook	w020	Week 20	PT	Portugal	2	1	2396	1121	11	2
Um universitário também chora		1429916380583545	Facebook	w020	Week 20	PT	Portugal	2	1	1884	0	186	0
Uniarea		413110028708018	Facebook	w020	Week 20	PT	Portugal	2	1	1846	0	182	0
Guardian Weekly		64525551258	Facebook	w020	Week 20	PT	Portugal	4	1	1582	315	4	0
Climate-KIC		403370709744295	Facebook	w020	Week 20	PT	Portugal	1	1	1237	618	3	0
Européens Sans Frontières		668031516635463	Facebook	w020	Week 20	PT	Portugal	7	1	1236	509	2	0
Sindicato de Estudantes		1802546073329836	Facebook	w020	Week 20	PT	Portugal	1	1	833	166	16	0
ReAJ - Amnistia Internacional Portugal		409107122499655	Facebook	w020	Week 20	PT	Portugal	1	1	689	344	6	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	w020	Week 20	PT	Portugal	1	1	599	299	5	0
Conselho Português para a Paz e Cooperação		172967316057604	Facebook	w020	Week 20	PT	Portugal	1	1	574	114	11	0
ETUC		129041250601685	Facebook	w020	Week 20	PT	Portugal	1	1	486	243	1	0
Au bouleau		173455193380760	Facebook	w020	Week 20	PT	Portugal	1	1	322	64	7	0
Brazil Forum		1723511201224009	Facebook	w020	Week 20	PT	Portugal	1	1	223	0	25	0
Chug Bottles		1781974005205686	Facebook	w020	Week 20	PT	Portugal	1	1	213	106	0	0
EURACTIV		15299247059	Facebook	w020	Week 20	PT	Portugal	1	1	192	38	0	0
M I A M A R	Bárbara Raquel Silva Araújo	650145252038253	Facebook	w020	Week 20	PT	Portugal	1	1	189	0	18	0
Tuunes		992176580926495	Facebook	w020	Week 20	PT	Portugal	4	1	155	62	0	0
RSM MBA		110428762358678	Facebook	w020	Week 20	PT	Portugal	3	1	130	60	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w020	Week 20	PT	Portugal	1	1	120	24	1	0
TransformingTransport		1635700990066863	Facebook	w020	Week 20	PT	Portugal	1	1	119	23	0	0
Social Plastic		486324651440186	Facebook	w020	Week 20	PT	Portugal	3	1	105	0	6	0
FT Content Solutions		1220981994590364	Facebook	w020	Week 20	PT	Portugal	2	1	85	17	0	0
S&P Global		112495188784373	Facebook	w020	Week 20	PT	Portugal	10	1	59	12	0	0
Alpine Garden Society		239451772739772	Facebook	w020	Week 20	PT	Portugal	1	1	43	21	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	w020	Week 20	PT	Portugal	5	1	41	14	1	0
Academic Stories		1462157503898233	Facebook	w020	Week 20	PT	Portugal	2	1	36	7	0	0
Exponea		437489159794764	Facebook	w020	Week 20	PT	Portugal	22	1	34	2	2	0
Open Society Foundations		18983389920	Facebook	w020	Week 20	PT	Portugal	4	1	29	4	0	0
Lime Shop Online		790946694613780	Facebook	w020	Week 20	PT	Portugal	10	1	20	3	0	0
Smart Water Magazine		634705100258374	Facebook	w020	Week 20	PT	Portugal	2	1	18	8	0	0
Acamar Analysis and Consulting		192597328320978	Facebook	w020	Week 20	PT	Portugal	1	1	16	3	0	0
Vicenza Pride		208758469330868	Facebook	w020	Week 20	PT	Portugal	1	1	14	2	0	0
YOGA BURN		146316959083110	Facebook	w020	Week 20	PT	Portugal	3	1	14	2	0	0
Guillermo Fernández Vara		56504926071	Facebook	w020	Week 20	PT	Portugal	1	1	6	1	0	0
Shurat HaDin - Israel Law Center		709491732434343	Facebook	w020	Week 20	PT	Portugal	2	1	5	1	0	0
Eldritch Foundry		333726374024339	Facebook	w020	Week 20	PT	Portugal	1	1	5	1	0	0
Conner for Montgomery County	Citizens for Conner	630172394114258	Facebook	w020	Week 20	PT	Portugal	1	1	2	0	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	w020	Week 20	PT	Portugal	1	1	2	0	0	0
Mo Hill for Mayor; Lotano, Kopp and Geoghegan for Toms River Council	Mo Hill for Mayor	779663782432472	Facebook	w020	Week 20	PT	Portugal	1	1	1	0	0	0
Human Rights Tattoo		245416135560300	Facebook	w020	Week 20	PT	Portugal	1	1	1	0	0	0
Podemos	Unidas Podemos	269212336568846	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
AlternaWeb		1928282787425397	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
24Bottles		126060760828576	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
Schwarzkopf Professional		150101695010185	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
Transferencia24		306358726510977	Facebook	w020	Week 20	PT	Portugal	1	1	0	0	0	0
