country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
UK	United Kingdom	13_17	13-17	3352	944	6785559	2132683	57032	2024
UK	United Kingdom	18_24	18-24	44316	4792	143430477	51288065	1566140	206073
UK	United Kingdom	25_34	25-34	48105	5141	189118486	67033585	2156460	310606
UK	United Kingdom	35_44	35-44	51402	5119	164265407	56192761	2051565	291554
UK	United Kingdom	45_54	45-54	50715	4985	159878155	53581689	2105664	288992
UK	United Kingdom	55_64	55-64	48605	4706	134734178	44303677	1813181	238597
UK	United Kingdom	65_	65+	46132	4368	115720690	37656593	1570814	202330
