advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	pest_county	Pest County	HU	Hungary	170	1	646706	246769	1497	495
MSZP	MSZP	115388925185513	Facebook	pest_county	Pest County	HU	Hungary	50	1	182580	82569	311	78
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	pest_county	Pest County	HU	Hungary	63	1	176941	83141	384	171
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	pest_county	Pest County	HU	Hungary	29	1	156024	54909	539	202
Fidesz	Fidesz	9844779306	Facebook	pest_county	Pest County	HU	Hungary	93	1	134022	63329	441	215
European Parliament		178362315106	Facebook	pest_county	Pest County	HU	Hungary	104	1	106210	48387	289	92
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	pest_county	Pest County	HU	Hungary	76	1	101568	41741	116	29
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	pest_county	Pest County	HU	Hungary	44	1	98002	40857	69	23
Dúró Dóra		191946490841225	Facebook	pest_county	Pest County	HU	Hungary	23	1	67271	18814	200	54
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	pest_county	Pest County	HU	Hungary	88	1	60985	25959	147	57
Simó Károly	Összefogás Egyesület	257493761428728	Facebook	pest_county	Pest County	HU	Hungary	1	1	49999	10000	154	30
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	pest_county	Pest County	HU	Hungary	7	1	46989	20205	111	42
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	pest_county	Pest County	HU	Hungary	38	1	42189	17853	79	20
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	pest_county	Pest County	HU	Hungary	67	1	41903	16592	90	31
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	pest_county	Pest County	HU	Hungary	30	1	38470	10690	95	21
Solar Express KFT		721976974593091	Facebook	pest_county	Pest County	HU	Hungary	8	1	37326	13437	84	17
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	pest_county	Pest County	HU	Hungary	16	1	25959	11132	47	22
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	pest_county	Pest County	HU	Hungary	23	1	23535	10080	41	14
Greenpeace Magyarország		35634348348	Facebook	pest_county	Pest County	HU	Hungary	71	1	22520	8518	92	4
