region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baranya_county	Baranya County	HU	Hungary	3254	622	824094	256611	1967	579
borsod_abauj_zemplen_county	Borsod-Abaúj-Zemplén County	HU	Hungary	3290	665	1642791	565833	3191	1011
budapest	Budapest	HU	Hungary	4353	917	20981137	8054000	48708	14113
bacs_kiskun_county	Bács-Kiskun County	HU	Hungary	3225	658	1481198	475058	3404	956
bekes_county	Békés County	HU	Hungary	3029	597	1121571	325049	2148	541
csongrad_county	Csongrád County	HU	Hungary	3300	660	1400336	515496	3197	1144
fejer_county	Fejér County	HU	Hungary	3240	624	1146652	411742	2547	879
gyor_moson_sopron_county	Győr-Moson-Sopron County	HU	Hungary	3457	684	1017281	330674	2063	618
hajdu_bihar_county	Hajdú-Bihar County	HU	Hungary	3326	668	1060520	383095	2247	799
heves_county	Heves County	HU	Hungary	2987	600	659961	186109	1336	373
jasz_nagykun_szolnok_county	Jász-Nagykun-Szolnok County	HU	Hungary	3009	592	969208	319443	1980	589
komarom_esztergom_county	Komárom-Esztergom County	HU	Hungary	3169	610	658797	257181	1975	638
nograd_county	Nógrád County	HU	Hungary	2720	519	168611	67613	346	109
pest_county	Pest County	HU	Hungary	3611	784	2804977	1039059	7215	2272
somogy_county	Somogy County	HU	Hungary	3041	589	923242	248146	1628	523
szabolcs_szatmar_bereg_county	Szabolcs-Szatmár-Bereg County	HU	Hungary	3097	640	1116735	388630	2434	712
tolna_county	Tolna County	HU	Hungary	2840	534	239467	79463	623	196
vas_county	Vas County	HU	Hungary	3002	573	706237	200767	1585	394
veszprem_county	Veszprém County	HU	Hungary	3089	615	786889	225893	1852	529
zala_county	Zala County	HU	Hungary	2980	570	569390	184757	1381	429
