audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	PT	Portugal	3727	1084	10007354	4132615	28970	4636
m18_24	male (18-24)	PT	Portugal	3509	1044	9602586	4013350	29977	5338
m25_34	male (25-34)	PT	Portugal	3924	1166	6625685	2715804	24219	4215
f25_34	female (25-34)	PT	Portugal	4276	1216	5019907	2004193	17536	2481
m35_44	male (35-44)	PT	Portugal	3819	1144	4340290	1707115	15997	2584
f35_44	female (35-44)	PT	Portugal	4177	1193	3891537	1498356	13451	1850
f45_54	female (45-54)	PT	Portugal	4118	1144	3289315	1244632	11550	1563
m45_54	male (45-54)	PT	Portugal	3722	1094	2907547	1125135	11255	1695
f55_64	female (55-64)	PT	Portugal	3334	1023	2720453	1025786	10257	1268
f65_	female (65+)	PT	Portugal	2821	892	2091191	789737	8170	1047
m55_64	male (55-64)	PT	Portugal	3029	980	1942318	738439	7524	901
m65_	male (65+)	PT	Portugal	2643	863	1695912	650257	6578	806
f13_17	female (13-17)	PT	Portugal	575	218	957328	353129	2070	175
m13_17	male (13-17)	PT	Portugal	534	203	649791	242867	1499	148
u35_44	unknown (35-44)	PT	Portugal	3178	959	69294	26996	300	49
u25_34	unknown (25-34)	PT	Portugal	3150	944	57153	22843	252	43
u45_54	unknown (45-54)	PT	Portugal	2899	867	35017	13474	151	25
u18_24	unknown (18-24)	PT	Portugal	2397	739	29895	11957	117	18
u65_	unknown (65+)	PT	Portugal	1837	638	13246	4970	55	6
u55_64	unknown (55-64)	PT	Portugal	2068	726	12722	4773	51	6
u13_17	unknown (13-17)	PT	Portugal	352	156	2897	1092	6	0
