advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	100_1k	100 - 1k	PL	Poland	45	1	7267169	3159572	17709	4449
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	100_1k	100 - 1k	PL	Poland	39	1	2420510	1004004	8539	2266
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	PL	Poland	6	1	2297430	948935	4988	2197
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	100_1k	100 - 1k	PL	Poland	68	1	2133994	716038	6859	1792
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	100_1k	100 - 1k	PL	Poland	42	1	1992805	732647	5968	1473
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	100_1k	100 - 1k	PL	Poland	14	1	1924249	877810	5643	1268
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	100_1k	100 - 1k	PL	Poland	19	1	1765828	714090	7569	1793
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	100_1k	100 - 1k	PL	Poland	16	1	1596002	723171	4686	1426
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	100_1k	100 - 1k	PL	Poland	33	1	1589557	625135	6105	2199
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	100_1k	100 - 1k	PL	Poland	28	1	1351953	478995	6181	1585
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	100_1k	100 - 1k	PL	Poland	16	1	1227828	561114	2424	624
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	100_1k	100 - 1k	PL	Poland	15	1	943464	394314	3517	773
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	100_1k	100 - 1k	PL	Poland	22	1	935251	343589	2597	869
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	100_1k	100 - 1k	PL	Poland	5	1	906820	386639	1739	417
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	100_1k	100 - 1k	PL	Poland	11	1	874296	362315	2862	712
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	100_1k	100 - 1k	PL	Poland	17	1	848867	328362	2283	526
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	100_1k	100 - 1k	PL	Poland	20	1	814976	289003	1757	421
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	100_1k	100 - 1k	PL	Poland	20	1	785374	276584	3543	1197
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	100_1k	100 - 1k	PL	Poland	8	1	746088	282763	1689	338
Czesław Siekierski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	467184786631576	Facebook	100_1k	100 - 1k	PL	Poland	11	1	732278	309388	1808	850
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	PL	Poland	2	1	699866	299934	1497	599
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	100_1k	100 - 1k	PL	Poland	6	1	670971	257027	1596	319
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	100_1k	100 - 1k	PL	Poland	13	1	650336	250400	2765	623
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	100_1k	100 - 1k	PL	Poland	29	1	623328	129370	3290	1147
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	PL	Poland	3	1	621178	260666	1051	210
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	100_1k	100 - 1k	PL	Poland	9	1	612772	225547	2854	989
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	100_1k	100 - 1k	PL	Poland	18	1	596095	191023	3367	883
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	100_1k	100 - 1k	PL	Poland	11	1	592279	242632	1621	743
