spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PL	Poland	2899	329	18294428	4612168	57433	2650
50_100	50 - 100	PL	Poland	1148	245	20947157	5003703	60677	12154
100_1k	100 - 1k	PL	Poland	1486	252	62101987	23097729	210537	59522
1k_5k	1k - 5k	PL	Poland	169	59	28005869	12584611	137762	33134
5k_10k	5k - 10k	PL	Poland	2	2	999152	499576	11621	2324
10k_50k	10k - 50k	PL	Poland	2	2	781295	390648	9087	1817
