spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FI	Finland	91	41	392034	88811	8389	0
50_100	50 - 100	FI	Finland	91	41	1224	277	26	0
100_1k	100 - 1k	FI	Finland	10	9	401244	110625	3996	1100
