advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NPO Zapp		205247699486388	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	815828	407914	615	248
Dungeon Defenders		107960282569653	Facebook	m13_17	male (13-17)	NL	Netherlands	259	1	257068	105695	612	63
European Parliament		178362315106	Facebook	m13_17	male (13-17)	NL	Netherlands	61	1	246393	102327	747	113
Van Hall Larenstein		234952503230870	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	176135	88067	880	176
Henk Jan Ormel	CDA	823537391322678	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	59047	24604	74	0
Lilian Marijnissen	SP	844559615710915	Facebook	m13_17	male (13-17)	NL	Netherlands	34	1	55405	24579	304	54
SP	SP	128393027527	Facebook	m13_17	male (13-17)	NL	Netherlands	34	1	52472	24619	158	25
University of Twente		153677961330272	Facebook	m13_17	male (13-17)	NL	Netherlands	5	1	33778	7992	209	24
Rotterdam		336575811655	Facebook	m13_17	male (13-17)	NL	Netherlands	6	1	29120	12444	188	22
Europees Parlement Nederland		270788920480	Facebook	m13_17	male (13-17)	NL	Netherlands	9	1	24809	5030	200	36
European Greens		141366725876424	Facebook	m13_17	male (13-17)	NL	Netherlands	6	1	19525	8336	101	23
Anti Discriminatie Bureau Zeeland - ADB Zeeland		321564161319474	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	16076	3215	31	0
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	m13_17	male (13-17)	NL	Netherlands	7	1	15642	3449	150	29
De Verhalen van Groningen	De Verhalen van Groningen	303441783113756	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	14393	7196	35	7
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	12979	5575	55	24
UNICEF Europe & Central Asia		373536278864	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	12840	5136	2	0
Reinier Van Lanschot		370385056881282	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	12394	2479	24	0
Less Saves The Planet		222697015050981	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	11684	5838	29	5
U.S. Mission to NATO		67014122312	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	10664	4265	1	0
Martijn van Helvert		825800654145354	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	6537	2435	92	0
JB Original		2281423995222332	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	6381	1276	12	0
Kurt Raffl agrarkurtsystem		814564312064769	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	5605	1121	11	0
ROOD, jong in de SP		219315465900	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	5211	1524	60	6
ChristenUnie Urk		107794439556152	Facebook	m13_17	male (13-17)	NL	Netherlands	4	1	4928	1596	131	0
Y Vote Utrecht		196385247702407	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	4887	2430	49	0
Students for Climate Maastricht		287999245216481	Facebook	m13_17	male (13-17)	NL	Netherlands	5	1	4521	857	52	0
Jonge Socialisten in de PvdA		112246298811452	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	4462	892	44	8
rPlanet Earth		2123415201254339	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	3979	898	18	0
Greens/EFA in the European Parliament		150527751674751	Facebook	m13_17	male (13-17)	NL	Netherlands	32	1	3909	1650	7	1
VVD Heerenveen		590372277656268	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	3627	1813	35	0
Inholland	Inholland	155357571170466	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	2950	1475	29	14
Sawab Center En		858578634336951	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	2751	1100	0	0
Hogeschool Saxion		115755701792480	Facebook	m13_17	male (13-17)	NL	Netherlands	4	1	2745	504	32	0
Wholesome Culture		1664959567149320	Facebook	m13_17	male (13-17)	NL	Netherlands	7	1	2617	1199	3	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	2204	1102	1	0
Guusje Slagter		216592662019654	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	2084	282	94	0
Groninger Belang		687370028014285	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	2072	414	20	4
The King of Books		1162291227121962	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1958	391	3	0
Krissendom		426245628121126	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	1926	311	67	0
De Enige Echte Ware Jezus v d Bijbel Alleen		2063399567279649	Facebook	m13_17	male (13-17)	NL	Netherlands	5	1	1849	804	19	0
Nieuwe Oogst		279469612164476	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1750	875	17	0
Bevrijdingsfestival Den Haag		477071232359279	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1605	321	2	0
Jonge Democraten Leiden - Haaglanden (JD)		180992861938464	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1560	312	30	0
SP Haarlem		1441662002729821	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	1505	295	4	0
Theater Sneek		127406780674978	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	1414	456	22	0
Disposable Discounter		401476626546813	Facebook	m13_17	male (13-17)	NL	Netherlands	4	1	1230	0	121	0
The Trevor Project		24470472733	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1148	459	1	0
Gemeente Alkmaar		220310964675197	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	1104	552	10	0
Burger Opinie		378236285913266	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	946	473	9	0
TScheldt		682842165445702	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	859	171	1	0
Berlin International University of Applied Sciences		753347444715991	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	848	424	4	0
EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	691	138	1	0
Thierry Baudet Memes		269413706835126	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	639	296	10	0
Nextblue		1483013175099276	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	629	117	15	0
Sperry		171380169620212	Facebook	m13_17	male (13-17)	NL	Netherlands	1	1	618	309	0	0
Kenneth Flathaug Photography		125745308299292	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	605	302	0	0
European Commission		107898832590939	Facebook	m13_17	male (13-17)	NL	Netherlands	3	1	581	290	2	0
Matthijs Schoemacher MD MSc		200839384060795	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	532	106	5	1
Flexwebhosting.nl		319030101540452	Facebook	m13_17	male (13-17)	NL	Netherlands	2	1	508	0	50	0
