country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	f	female	4907	1181	31338284	11815370	207726	31372
IE	Ireland	m	male	4512	1146	28539565	10606731	187919	28148
IE	Ireland	u	unknown	4181	1075	492576	179623	3509	504
