advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	sicilia	Sicilia	IT	Italy	8	1	215992	43000	1192	100
Corradino Mineo	Danila Tarantino	429319385345	Facebook	sicilia	Sicilia	IT	Italy	9	1	84030	21372	464	0
Fabrizio Ferrandelli		73230810464	Facebook	sicilia	Sicilia	IT	Italy	1	1	76968	38484	384	76
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	sicilia	Sicilia	IT	Italy	6	1	43542	10676	368	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	sicilia	Sicilia	IT	Italy	5	1	43435	20498	470	0
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	sicilia	Sicilia	IT	Italy	2	1	38304	9488	124	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	sicilia	Sicilia	IT	Italy	21	1	31754	5087	1130	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	sicilia	Sicilia	IT	Italy	7	1	26502	4982	651	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	sicilia	Sicilia	IT	Italy	1	1	9214	4607	4	0
European Commission	European Commission	107898832590939	Facebook	sicilia	Sicilia	IT	Italy	3	1	8860	3552	8	1
Angelo Attaguile	Angelo Attaguile	1549325232064602	Facebook	sicilia	Sicilia	IT	Italy	2	1	5190	1038	102	0
Francesco Valenti 6ª Circoscrizione Catania	Francesco Valenti	1686088174761067	Facebook	sicilia	Sicilia	IT	Italy	1	1	4980	996	98	0
Filippo Occhipinti - Europee 2019 Sicilia e Sardegna	Francesco Anzelmo	367806660496884	Facebook	sicilia	Sicilia	IT	Italy	1	1	3843	768	76	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	sicilia	Sicilia	IT	Italy	3	1	3288	559	104	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	sicilia	Sicilia	IT	Italy	5	1	3074	1234	12	2
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	sicilia	Sicilia	IT	Italy	2	1	1704	0	168	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	sicilia	Sicilia	IT	Italy	3	1	1403	280	4	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	sicilia	Sicilia	IT	Italy	1	1	1189	237	2	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	sicilia	Sicilia	IT	Italy	5	1	1125	240	2	0
Deputati PD	Deputati PD	104652392900508	Facebook	sicilia	Sicilia	IT	Italy	3	1	1074	257	3	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	sicilia	Sicilia	IT	Italy	2	1	935	187	1	0
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	sicilia	Sicilia	IT	Italy	2	1	885	177	9	1
Avaaz	Avaaz	8340223883	Facebook	sicilia	Sicilia	IT	Italy	1	1	662	331	0	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	sicilia	Sicilia	IT	Italy	1	1	505	252	2	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	sicilia	Sicilia	IT	Italy	2	1	322	64	1	0
