week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	EL	Greece	633	183	8239943	2902060	37634	3081
w018	Week 18	2019-04-29	2019-05-05	EL	Greece	1629	268	35000522	12570493	139443	12167
w017	Week 17	2019-04-22	2019-04-28	EL	Greece	1460	293	25522713	8997504	107167	9254
w016	Week 16	2019-04-15	2019-04-21	EL	Greece	1072	315	19362017	7090572	73687	9104
w015	Week 15	2019-04-08	2019-04-14	EL	Greece	1232	408	16170211	5858137	63010	5572
w014	Week 14	2019-04-01	2019-04-07	EL	Greece	964	387	9158361	3141297	35879	1973
w013	Week 13	2019-03-25	2019-03-31	EL	Greece	643	289	6219363	2145520	23757	1593
w012	Week 12	2019-03-18	2019-03-24	EL	Greece	443	186	2354910	746132	10493	920
w011	Week 11	2019-03-11	2019-03-17	EL	Greece	350	161	3710620	1330992	14574	1268
w010	Week 10	2019-03-04	2019-03-10	EL	Greece	410	171	5002953	1747823	20887	1347
w009	Week 9	2019-02-25	2019-03-03	EL	Greece	229	108	1722725	496186	9717	346
w008	Week 8	2019-02-18	2019-02-24	EL	Greece	133	73	1226841	475505	5544	486
w007	Week 7	2019-02-11	2019-02-17	EL	Greece	104	56	944147	318529	3356	182
w006	Week 6	2019-02-04	2019-02-10	EL	Greece	71	38	672599	216586	2807	304
w005	Week 5	2019-01-28	2019-02-03	EL	Greece	99	39	1027275	374845	2376	351
w004	Week 4	2019-01-21	2019-01-27	EL	Greece	121	36	6532657	2721905	19513	3577
w003	Week 3	2019-01-14	2019-01-20	EL	Greece	91	36	1673120	657379	5453	777
w002	Week 2	2019-01-07	2019-01-13	EL	Greece	50	29	216156	81179	682	46
w001	Week 1	2019-01-01	2019-01-06	EL	Greece	44	23	331706	119526	1301	86
