country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CZ	Czechia	13_17	13-17	573	188	2696102	753964	3986	888
CZ	Czechia	18_24	18-24	4754	840	20747540	7785289	71942	20252
CZ	Czechia	25_34	25-34	5579	946	22580167	8130211	87887	20501
CZ	Czechia	35_44	35-44	5490	934	14258298	4858560	58291	13508
CZ	Czechia	45_54	45-54	4987	888	9206240	3042552	38282	9264
CZ	Czechia	55_64	55-64	4184	809	5921657	1826416	24757	6028
CZ	Czechia	65_	65+	3952	703	5174189	1499406	23162	5316
