day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	CZ	Czechia	953	145	2258373	734609	7185	1652
d134	2019-05-14	CZ	Czechia	1186	162	3054200	980996	10662	2384
d133	2019-05-13	CZ	Czechia	1155	168	3497632	1126497	12336	2900
d132	2019-05-12	CZ	Czechia	1084	165	3265207	1057070	11629	2843
d131	2019-05-11	CZ	Czechia	889	161	2528070	912320	9187	2305
d130	2019-05-10	CZ	Czechia	1732	166	7306263	2151375	28594	6954
d129	2019-05-09	CZ	Czechia	813	144	3118537	1229638	12279	3026
d128	2019-05-08	CZ	Czechia	775	141	2444704	895330	9650	2251
d127	2019-05-07	CZ	Czechia	818	139	3193142	1135318	11749	2773
d126	2019-05-06	CZ	Czechia	782	128	2452875	821233	9238	2190
d125	2019-05-05	CZ	Czechia	658	126	1485658	547649	5256	1163
d124	2019-05-04	CZ	Czechia	649	126	1788296	709138	6449	1966
d123	2019-05-03	CZ	Czechia	733	134	2603400	899893	9345	2857
d122	2019-05-02	CZ	Czechia	678	134	2058680	760311	6085	1994
d121	2019-05-01	CZ	Czechia	617	133	1568862	623386	4738	1720
d120	2019-04-30	CZ	Czechia	708	143	2760544	1084925	9397	3053
d119	2019-04-29	CZ	Czechia	946	148	3649302	1199932	15376	4572
d118	2019-04-28	CZ	Czechia	583	143	1017457	363772	4019	1500
d117	2019-04-27	CZ	Czechia	673	150	1360192	433075	6376	2100
d116	2019-04-26	CZ	Czechia	713	156	2801976	943061	14378	3971
d115	2019-04-25	CZ	Czechia	618	148	1178968	288830	4913	1009
d114	2019-04-24	CZ	Czechia	582	146	872285	211103	2824	624
d113	2019-04-23	CZ	Czechia	556	152	894971	262847	3072	628
d112	2019-04-22	CZ	Czechia	483	139	268224	86962	1038	186
d111	2019-04-21	CZ	Czechia	522	144	805828	260464	3122	671
d110	2019-04-20	CZ	Czechia	536	150	1168498	380885	3635	1094
d109	2019-04-19	CZ	Czechia	589	170	2201607	797442	7788	2207
d108	2019-04-18	CZ	Czechia	587	170	1743866	463713	3546	815
d107	2019-04-17	CZ	Czechia	560	167	1365880	483300	6126	1316
d106	2019-04-16	CZ	Czechia	563	171	663941	241374	2416	495
