age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
25_34	25-34	CY	Cyprus	European Parliament		178362315106	Facebook	16	1	937840	412880	5236	1071
25_34	25-34	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	84	1	591724	173118	2196	52
25_34	25-34	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	26	1	383781	145798	1525	213
25_34	25-34	CY	Cyprus	European Parliament Office in Cyprus		205478755729	Facebook	5	1	379426	187268	1871	371
25_34	25-34	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	64	1	309323	64227	1529	0
25_34	25-34	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	22	1	224677	77145	721	35
25_34	25-34	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	21	1	192215	45844	395	0
25_34	25-34	CY	Cyprus	γυρίζουμε		278308089460720	Facebook	6	1	159481	70398	1093	252
25_34	25-34	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	48	1	149806	33661	893	0
25_34	25-34	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	19	1	128219	27377	381	0
25_34	25-34	CY	Cyprus	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	111786	47539	852	164
25_34	25-34	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	19	1	104703	29135	239	6
25_34	25-34	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	16	1	99265	22497	475	0
25_34	25-34	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	11	1	89021	18821	259	0
25_34	25-34	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	85009	35245	154	38
25_34	25-34	CY	Cyprus	UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	84961	36992	142	6
25_34	25-34	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	81439	25101	184	0
25_34	25-34	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	22	1	80272	17327	307	0
25_34	25-34	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	28	1	79597	18102	341	0
25_34	25-34	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	79548	34919	233	22
25_34	25-34	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	13	1	78325	22501	280	0
25_34	25-34	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	38	1	68687	18417	406	0
25_34	25-34	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	6	1	58124	25583	230	62
25_34	25-34	CY	Cyprus	Power Beach		484571345318227	Facebook	1	1	57195	28598	28	0
25_34	25-34	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	39	1	55854	25924	87	19
