impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	IT	Italy	4865	1842	4018521	0	392643	23
1k_5k	1k - 5k	IT	Italy	6246	2637	27281319	5457355	536669	50
5k_10k	5k - 10k	IT	Italy	2871	1471	24442220	12222332	244428	1010
10k_50k	10k - 50k	IT	Italy	4145	1498	161046499	32209944	519693	50999
50k_100k	50k - 100k	IT	Italy	900	378	60281243	30140923	249062	49883
100k_200k	100k - 200k	IT	Italy	535	216	64951698	32476011	199321	56512
200k_500k	200k - 500k	IT	Italy	382	157	103436557	41374705	293019	80713
500k_1m	500k - 1m	IT	Italy	132	65	63204341	31602202	219045	50539
