week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	EE	Estonia	170	41	810094	244351	4530	205
w018	Week 18	2019-04-29	2019-05-05	EE	Estonia	310	69	3790271	1318323	24336	3532
w017	Week 17	2019-04-22	2019-04-28	EE	Estonia	283	74	458243	135427	1758	102
w016	Week 16	2019-04-15	2019-04-21	EE	Estonia	285	86	930869	344095	3503	370
w015	Week 15	2019-04-08	2019-04-14	EE	Estonia	390	143	544054	166486	4223	208
w014	Week 14	2019-04-01	2019-04-07	EE	Estonia	304	138	402102	133917	2334	134
w013	Week 13	2019-03-25	2019-03-31	EE	Estonia	226	106	362480	132306	1700	237
w012	Week 12	2019-03-18	2019-03-24	EE	Estonia	222	101	375348	128831	2104	311
w011	Week 11	2019-03-11	2019-03-17	EE	Estonia	138	60	219962	81269	1188	186
w010	Week 10	2019-03-04	2019-03-10	EE	Estonia	174	55	251376	82430	1965	41
w009	Week 9	2019-02-25	2019-03-03	EE	Estonia	94	48	394293	126816	2127	183
w008	Week 8	2019-02-18	2019-02-24	EE	Estonia	83	45	235121	79152	1157	92
w007	Week 7	2019-02-11	2019-02-17	EE	Estonia	55	34	113223	42725	480	42
w006	Week 6	2019-02-04	2019-02-10	EE	Estonia	49	26	117929	29734	470	9
w005	Week 5	2019-01-28	2019-02-03	EE	Estonia	58	23	22943	8493	239	1
w004	Week 4	2019-01-21	2019-01-27	EE	Estonia	50	18	21370	5776	538	0
w003	Week 3	2019-01-14	2019-01-20	EE	Estonia	56	21	32947	12105	562	17
w002	Week 2	2019-01-07	2019-01-13	EE	Estonia	41	19	49917	11361	532	0
w001	Week 1	2019-01-01	2019-01-06	EE	Estonia	29	13	38725	9662	442	1
