country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	13_17	13-17	1366	570	7238958	3005373	23644	2335
FR	France	18_24	18-24	8751	2716	52097374	21322191	310156	52829
FR	France	25_34	25-34	11536	3073	54094707	20957652	427069	74333
FR	France	35_44	35-44	11515	3018	42748443	16225644	375752	65756
FR	France	45_54	45-54	10978	2887	33763730	12767596	314484	53491
FR	France	55_64	55-64	9825	2662	24741898	9247128	237000	38706
FR	France	65_	65+	8560	2347	18931461	6968108	178007	27639
