advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	m35_44	male (35-44)	AT	Austria	37	1	884475	387303	7279	1616
SPÖ	SPÖ	77393060080	Facebook	m35_44	male (35-44)	AT	Austria	89	1	601042	242935	4573	1302
Sebastian Kurz	Volkspartei	105151752909840	Facebook	m35_44	male (35-44)	AT	Austria	20	1	476737	214335	4597	984
Werner Kogler	Die Grünen	133612666671985	Facebook	m35_44	male (35-44)	AT	Austria	6	1	284048	133445	1868	443
FPÖ	FPÖ	169051073236170	Facebook	m35_44	male (35-44)	AT	Austria	13	1	267954	113774	3054	751
European Parliament	European Parliament	178362315106	Facebook	m35_44	male (35-44)	AT	Austria	19	1	244438	100007	1236	317
kontrast.at	kontrast.at	1079650008770485	Facebook	m35_44	male (35-44)	AT	Austria	30	1	216198	81384	2709	561
Herbert Kickl	FPÖ	1977684662509834	Facebook	m35_44	male (35-44)	AT	Austria	5	1	212227	88384	1815	401
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	m35_44	male (35-44)	AT	Austria	193	1	207696	50804	2699	150
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	m35_44	male (35-44)	AT	Austria	5	1	203924	101962	1458	339
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m35_44	male (35-44)	AT	Austria	330	1	195165	45534	4108	267
European Greens	European Greens	141366725876424	Facebook	m35_44	male (35-44)	AT	Austria	11	1	172068	82598	1577	326
Claudia Gamon	NEOS	447992848717452	Facebook	m35_44	male (35-44)	AT	Austria	36	1	171673	58983	1381	367
Norbert Hofer	FPÖ	1650580648552563	Facebook	m35_44	male (35-44)	AT	Austria	9	1	169729	68319	1746	477
Die Grünen	Die Grünen	21759893033	Facebook	m35_44	male (35-44)	AT	Austria	25	1	150060	69530	1362	415
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	m35_44	male (35-44)	AT	Austria	74	1	148531	40656	1176	41
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	m35_44	male (35-44)	AT	Austria	55	1	137233	48276	1807	294
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	m35_44	male (35-44)	AT	Austria	19	1	115256	29916	1080	216
1Europa	Peter Glawischnig	320389701908367	Facebook	m35_44	male (35-44)	AT	Austria	21	1	107444	39089	1105	194
NEOS	NEOS	327450964017497	Facebook	m35_44	male (35-44)	AT	Austria	13	1	90437	32073	638	157
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	m35_44	male (35-44)	AT	Austria	25	1	83396	20040	506	56
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	m35_44	male (35-44)	AT	Austria	14	1	78917	24099	627	108
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	m35_44	male (35-44)	AT	Austria	3	1	76750	38375	994	268
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	m35_44	male (35-44)	AT	Austria	296	1	76589	12424	2934	4
Team Kurz	Volkspartei	1446536545429987	Facebook	m35_44	male (35-44)	AT	Austria	5	1	66683	31807	695	167
