advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1Europa	Peter Glawischnig	320389701908367	Facebook	u13_17	unknown (13-17)	AT	Austria	19	1	351	117	3	0
European Greens	European Greens	141366725876424	Facebook	u13_17	unknown (13-17)	AT	Austria	8	1	329	152	3	0
SPÖ	SPÖ	77393060080	Facebook	u13_17	unknown (13-17)	AT	Austria	37	1	313	129	2	0
Harald Vilimsky	FPÖ	547597092025909	Facebook	u13_17	unknown (13-17)	AT	Austria	23	1	281	115	3	0
Stadt Wien	Stadt Wien	110971788921077	Facebook	u13_17	unknown (13-17)	AT	Austria	8	1	274	87	0	0
Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	u13_17	unknown (13-17)	AT	Austria	9	1	240	82	0	0
Die Grünen	Die Grünen	21759893033	Facebook	u13_17	unknown (13-17)	AT	Austria	22	1	240	106	2	0
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	181	72	0	0
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	173	87	0	0
Claudia Gamon	NEOS	447992848717452	Facebook	u13_17	unknown (13-17)	AT	Austria	16	1	149	52	1	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	128	55	2	0
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	117	47	0	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	u13_17	unknown (13-17)	AT	Austria	15	1	116	35	0	0
Norbert Hofer	FPÖ	1650580648552563	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	106	39	0	0
GPA-djp	GPA-djp	214499840736	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	93	18	0	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	u13_17	unknown (13-17)	AT	Austria	14	1	83	20	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	u13_17	unknown (13-17)	AT	Austria	8	1	73	23	0	0
Sebastian Kurz	Volkspartei	105151752909840	Facebook	u13_17	unknown (13-17)	AT	Austria	9	1	60	27	0	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	60	12	0	0
Herbert Kickl	FPÖ	1977684662509834	Facebook	u13_17	unknown (13-17)	AT	Austria	5	1	57	23	0	0
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	54	26	0	0
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	48	21	0	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	46	9	0	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	43	16	0	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	u13_17	unknown (13-17)	AT	Austria	8	1	40	14	0	0
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	40	20	0	0
NEOS	NEOS	327450964017497	Facebook	u13_17	unknown (13-17)	AT	Austria	5	1	39	9	0	0
Werner Kogler	Die Grünen	133612666671985	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	38	17	0	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	34	8	0	0
FPÖ	FPÖ	169051073236170	Facebook	u13_17	unknown (13-17)	AT	Austria	9	1	29	13	0	0
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	26	13	0	0
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	26	7	0	0
Markus Hein	FPÖ Linz	624525897689879	Facebook	u13_17	unknown (13-17)	AT	Austria	5	1	25	8	0	0
FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	25	5	0	0
European Parliament	European Parliament	178362315106	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	24	7	0	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	23	6	0	0
Sozialistische Jugend Steiermark	Sozialistische Jugend Steiermark	132022020234948	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	22	4	0	0
Severin Mayr	Die Grünen Oberösterreich	292307661332245	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	19	3	0	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	17	8	0	0
Tobias Krammer	Tobias Krammer	1643134582482219	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	16	3	0	0
Evelyn Regner	SPÖ	291746820967544	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	15	7	0	0
Christofer Ranzmaier	Christofer Ranzmaier	187449428281036	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	15	3	0	0
European Commission	European Commission	107898832590939	Facebook	u13_17	unknown (13-17)	AT	Austria	15	1	14	6	0	0
Thomas Stelzer	OÖVP - die Oberösterreichische Volkspartei	1786588968220782	Facebook	u13_17	unknown (13-17)	AT	Austria	6	1	12	3	0	0
Maximilian Kurz	FPÖ Tirol - die Tiroler Freiheitlichen	531971217283322	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	11	2	0	0
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	10	2	0	0
Maximilian Krauss	FPÖ-Wien	590930261019192	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	9	4	0	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	9	2	0	0
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	u13_17	unknown (13-17)	AT	Austria	4	1	8	1	0	0
Markus Abwerzger	FPÖ Tirol - die Tiroler Freiheitlichen	190177211135791	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	8	4	0	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	8	2	0	0
Tierschutzvolksbegehren	Tierschutzvolksbegehren	1642678769161065	Facebook	u13_17	unknown (13-17)	AT	Austria	3	1	7	1	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	u13_17	unknown (13-17)	AT	Austria	9	1	7	3	0	0
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	7	1	0	0
KJÖ Graz	KJÖ Graz	128624867158781	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	6	1	0	0
Michael Raml	FPÖ Linz	1499759610320321	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	6	0	0	0
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	6	3	0	0
Die Grünen Linz	Die Grünen - Die Grüne Alternative Linz	112824921274	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	6	1	0	0
kontrast.at	kontrast.at	1079650008770485	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	5	1	0	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	5	1	0	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	4	0	0	0
Udo Landbauer	FPÖ Niederösterreich	494195290313	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	4	1	0	0
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	4	1	0	0
Salzburger Volkspartei	Salzburger Volkspartei	243190742384882	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	4	2	0	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	u13_17	unknown (13-17)	AT	Austria	2	1	4	0	0	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	3	0	0	0
KOSMO	KOSMO	191576624211837	Facebook	u13_17	unknown (13-17)	AT	Austria	1	1	3	0	0	0
