audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	AT	Austria	European Parliament		178362315106	Facebook	96	1	2189623	877134	18783	3944
m18_24	male (18-24)	AT	Austria	Harald Vilimsky		547597092025909	Facebook	168	1	2174238	927433	19879	4689
m18_24	male (18-24)	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	445	1	1881684	609841	12706	1498
m18_24	male (18-24)	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	262	1	1528544	531844	10546	1960
m18_24	male (18-24)	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	1072359	438721	3970	1420
m18_24	male (18-24)	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	95	1	921533	291713	6899	1248
m18_24	male (18-24)	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1181	1	911350	202266	18341	487
m18_24	male (18-24)	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	882838	357681	4207	1351
m18_24	male (18-24)	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	129	1	861698	277509	6464	1194
m18_24	male (18-24)	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	16	1	811292	333362	1176	177
m18_24	male (18-24)	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	71	1	675906	295431	5509	1364
m18_24	male (18-24)	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	24	1	598579	203581	1403	189
m18_24	male (18-24)	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	566	1	579059	179688	6380	147
m18_24	male (18-24)	AT	Austria	European Greens	European Greens	141366725876424	Facebook	18	1	288101	122607	1891	446
m18_24	male (18-24)	AT	Austria	Kialo		729627343834501	Facebook	295	1	272575	91678	1742	408
m18_24	male (18-24)	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	267219	71358	717	47
m18_24	male (18-24)	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	227	1	240949	58444	3255	243
m18_24	male (18-24)	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	33	1	239543	66928	2458	356
m18_24	male (18-24)	AT	Austria	Johann Gudenus		104145976305577	Facebook	49	1	226909	84276	1436	258
m18_24	male (18-24)	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	320	1	185792	36353	6450	151
m18_24	male (18-24)	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	177508	76075	1042	318
m18_24	male (18-24)	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	15	1	157271	68679	1246	304
m18_24	male (18-24)	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	71	1	157212	38150	774	5
m18_24	male (18-24)	AT	Austria	FPÖ-Wien		146097669338683	Facebook	1	1	137489	68745	687	137
m18_24	male (18-24)	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	134142	55790	615	108
