recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	DK	Denmark	2918	334	4487096	1261520	48267	9488
rd2	Last 2 days	2019-05-15	2019-05-16	DK	Denmark	3145	358	9987573	2837831	108562	21791
rd3	Last 3 days	2019-05-14	2019-05-16	DK	Denmark	3368	382	16201290	4763829	171331	36061
rd4	Last 4 days	2019-05-13	2019-05-16	DK	Denmark	3585	394	22409131	6792420	240142	52011
rd5	Last 5 days	2019-05-12	2019-05-16	DK	Denmark	3802	408	28160827	8686278	298680	65990
rd6	Last 6 days	2019-05-11	2019-05-16	DK	Denmark	4001	429	33794826	10529127	354843	79646
rw1	Last week	2019-05-10	2019-05-16	DK	Denmark	4509	439	40047811	12470851	420342	95493
rw2	Last 2 weeks	2019-05-03	2019-05-16	DK	Denmark	5489	510	66242407	20798144	661436	154818
rw3	Last 3 weeks	2019-04-26	2019-05-16	DK	Denmark	6460	589	79885197	24996332	779538	184331
rw4	Last 4 weeks	2019-04-19	2019-05-16	DK	Denmark	7033	709	87932365	27404217	851354	202505
rm1	Last month	2019-04-17	2019-05-16	DK	Denmark	7136	734	90704596	28341436	882204	210141
rm2	Last 2 months	2019-03-18	2019-05-16	DK	Denmark	9291	1238	112197025	35023609	1095987	257752
rm3	Last 3 months	2019-02-16	2019-05-16	DK	Denmark	10284	1405	124801034	38842075	1207814	281956
rm6	Last 6 months	2019-01-01	2019-05-16	DK	Denmark	10663	1455	129623407	40305550	1246670	290706
