recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	EE	Estonia	257	58	921972	305544	7242	560
rd2	Last 2 days	2019-05-11	2019-05-12	EE	Estonia	292	60	1815094	606256	12774	1120
rd3	Last 3 days	2019-05-10	2019-05-12	EE	Estonia	316	62	2813024	940840	18841	1807
rd4	Last 4 days	2019-05-09	2019-05-12	EE	Estonia	343	64	3757664	1259937	24557	2387
rd5	Last 5 days	2019-05-08	2019-05-12	EE	Estonia	367	65	4773168	1578070	29961	2979
rd6	Last 6 days	2019-05-07	2019-05-12	EE	Estonia	413	69	5870806	1900933	38316	3867
rw1	Last week	2019-05-06	2019-05-12	EE	Estonia	431	76	6420908	2096778	41762	4434
rw2	Last 2 weeks	2019-04-29	2019-05-12	EE	Estonia	576	104	10407969	3617700	67773	9038
rw3	Last 3 weeks	2019-04-22	2019-05-12	EE	Estonia	725	129	10882074	3763699	69729	9170
rw4	Last 4 weeks	2019-04-15	2019-05-12	EE	Estonia	887	164	11802845	4102738	73210	9537
rm1	Last month	2019-04-13	2019-05-12	EE	Estonia	921	178	12008319	4184280	74286	9657
rm2	Last 2 months	2019-03-14	2019-05-12	EE	Estonia	1519	391	13823713	4792460	84125	10680
rm3	Last 3 months	2019-02-12	2019-05-12	EE	Estonia	1757	438	14819024	5131841	88686	10977
rm6	Last 6 months	2019-01-01	2019-05-12	EE	Estonia	1897	460	15132482	5218211	91711	11013
