spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	IE	Ireland	4257	1147	23594331	6014248	159366	15
50_100	50 - 100	IE	Ireland	4509	1127	736655	255531	5223	554
100_1k	100 - 1k	IE	Ireland	1596	457	26605070	11066086	138868	36268
1k_5k	1k - 5k	IE	Ireland	153	55	19271942	8722592	154462	31280
5k_10k	5k - 10k	IE	Ireland	12	10	13746	6604	412	105
10k_50k	10k - 50k	IE	Ireland	1	1	10052	5026	447	89
