spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	BE	Belgium	9362	1966	76265249	19525916	598666	175
50_100	50 - 100	BE	Belgium	9524	1939	1851786	606772	11086	1653
100_1k	100 - 1k	BE	Belgium	2600	568	163832961	66293521	819817	220676
1k_5k	1k - 5k	BE	Belgium	276	79	81419154	36355327	750576	150637
5k_10k	5k - 10k	BE	Belgium	12	10	1148926	573852	12087	5824
10k_50k	10k - 50k	BE	Belgium	2	2	1022461	511231	50998	10199
