impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	12	1	11988	0	1188	0
0_1k	0 - 1k	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	11	1	10989	0	1089	0
0_1k	0 - 1k	CY	Cyprus	Awareness of Cyprus		731667146982325	Facebook	4	1	3996	0	395	0
0_1k	0 - 1k	CY	Cyprus	Leyla Hüseyin Kıralp		405321523588438	Facebook	4	1	3996	0	396	0
0_1k	0 - 1k	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	3	1	2997	0	297	0
0_1k	0 - 1k	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	3	1	2997	0	296	0
0_1k	0 - 1k	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	3	1	2997	0	297	0
0_1k	0 - 1k	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	3	1	2997	0	297	0
0_1k	0 - 1k	CY	Cyprus	European Parliament		178362315106	Facebook	3	1	2038	0	201	0
0_1k	0 - 1k	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	2	1	1998	0	198	0
0_1k	0 - 1k	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	2	1	1998	0	198	0
0_1k	0 - 1k	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	2	1	1998	0	198	0
0_1k	0 - 1k	CY	Cyprus	StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	2	1	1998	0	197	0
0_1k	0 - 1k	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	2	1	1998	0	198	0
0_1k	0 - 1k	CY	Cyprus	Μαρία Παστελλά		408568246617951	Facebook	2	1	1998	0	176	0
0_1k	0 - 1k	CY	Cyprus	Χάρης Αντωνίου/Εγγεγραμμένος Εκπαιδευτικός  Σχολικός Ψυχολόγος		1171523046211155	Facebook	2	1	1998	0	197	0
0_1k	0 - 1k	CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	Voice Of The Island - TR		846785392333726	Facebook	1	1	999	0	14	0
0_1k	0 - 1k	CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	Cyprus Youth Council.Συμβούλιο Νεολαίας Κύπρου.Kıbrıs Gençlik Konseyi		452945224795346	Facebook	1	1	999	0	99	0
0_1k	0 - 1k	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	1	1	998	0	98	0
0_1k	0 - 1k	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	1	1	998	0	98	0
