advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	w006	Week 6	SE	Sweden	28	1	909971	265999	6294	1509
IF Metall	IF Metall	108492218918	Facebook	w006	Week 6	SE	Sweden	4	1	171904	60328	882	199
Dr Sannas		432084333637525	Facebook	w006	Week 6	SE	Sweden	4	1	72603	18121	1042	214
Syre		1531320107133721	Facebook	w006	Week 6	SE	Sweden	2	1	50997	9999	935	463
Soheila Fors		420594604736397	Facebook	w006	Week 6	SE	Sweden	7	1	39499	10569	98	33
En röst för de tystade. Sänd Soheila Fors till EU-parlamentet		620620058371965	Facebook	w006	Week 6	SE	Sweden	3	1	39127	9734	332	66
Arba Kokalari		355819811185620	Facebook	w006	Week 6	SE	Sweden	1	1	37499	7500	66	0
Linnéa Engström		1409490812643464	Facebook	w006	Week 6	SE	Sweden	6	1	34729	11380	290	51
Syre Göteborg		1709316839334028	Facebook	w006	Week 6	SE	Sweden	5	1	26994	11000	1036	231
Tretti		250791121791	Facebook	w006	Week 6	SE	Sweden	2	1	24999	9545	33	6
Röda Korset		111630258867610	Facebook	w006	Week 6	SE	Sweden	3	1	21511	5456	181	36
Jörgen Warborn EU-kandidat		56002955332	Facebook	w006	Week 6	SE	Sweden	3	1	17142	5641	158	52
Plan International Sverige		382243262003	Facebook	w006	Week 6	SE	Sweden	14	1	14739	3729	71	19
MBRC		1853495178284518	Facebook	w006	Week 6	SE	Sweden	4	1	12783	4212	244	0
Kialo		729627343834501	Facebook	w006	Week 6	SE	Sweden	4	1	10547	5273	122	24
Nemax Miljöhantering AB		147439475318680	Facebook	w006	Week 6	SE	Sweden	2	1	9997	2000	55	9
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	w006	Week 6	SE	Sweden	1	1	8332	4166	82	0
Akademikerförbundet SSR		221023000792	Facebook	w006	Week 6	SE	Sweden	1	1	8139	1627	75	15
Solkraft Sverige		1531207330504867	Facebook	w006	Week 6	SE	Sweden	25	1	6810	1525	81	14
Vallentuna kommun		488731014640412	Facebook	w006	Week 6	SE	Sweden	1	1	6605	3302	30	6
Civilekonomerna		256141831076073	Facebook	w006	Week 6	SE	Sweden	2	1	4301	843	4	0
Offensive Raspberry Clothing		169860480393316	Facebook	w006	Week 6	SE	Sweden	2	1	3998	666	36	6
Yrkesdörren		1047016558650888	Facebook	w006	Week 6	SE	Sweden	3	1	3478	889	32	8
Extinction Rebellion Skåne		1954704171265622	Facebook	w006	Week 6	SE	Sweden	1	1	3181	636	29	5
Career Day 2019		1400296670235105	Facebook	w006	Week 6	SE	Sweden	1	1	3124	625	28	5
European Youth Event		919232861444360	Facebook	w006	Week 6	SE	Sweden	1	1	2967	1484	14	2
EcoRide		105003252872214	Facebook	w006	Week 6	SE	Sweden	3	1	2264	0	20	0
Klimatbalans		1799721466995234	Facebook	w006	Week 6	SE	Sweden	2	1	1998	0	18	0
iranwire.com ایران وایر		214009095412166	Facebook	w006	Week 6	SE	Sweden	1	1	1954	977	1	0
Pela Case		119283008140727	Facebook	w006	Week 6	SE	Sweden	2	1	1189	237	1	0
MarketsCube		294693984421347	Facebook	w006	Week 6	SE	Sweden	1	1	998	0	88	0
ADAR		175390195814995	Facebook	w006	Week 6	SE	Sweden	1	1	882	441	2	1
Jämställt		156669741031898	Facebook	w006	Week 6	SE	Sweden	1	1	666	333	6	3
eToro		193863317737	Facebook	w006	Week 6	SE	Sweden	4	1	621	198	1	0
Socialdemokraterna Skellefteå		115272635239116	Facebook	w006	Week 6	SE	Sweden	1	1	573	286	5	2
Framfot företagsutbildning		291180180302	Facebook	w006	Week 6	SE	Sweden	1	1	518	259	4	0
ByMartinsdotter		1432591790382295	Facebook	w006	Week 6	SE	Sweden	2	1	466	0	4	0
Go Climate Neutral	Go Climate Neutral	1797724450537743	Facebook	w006	Week 6	SE	Sweden	1	1	299	0	2	0
Maria Johansson Liberalerna		200983887194604	Facebook	w006	Week 6	SE	Sweden	1	1	272	0	2	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w006	Week 6	SE	Sweden	3	1	264	55	0	0
Love the Sea		243073559696147	Facebook	w006	Week 6	SE	Sweden	1	1	187	37	3	0
Le Monde		14892757589	Facebook	w006	Week 6	SE	Sweden	6	1	174	69	0	0
Diskrimineringsombudsmannen		237952092910326	Facebook	w006	Week 6	SE	Sweden	1	1	162	0	1	0
Soviet Visuals		1160495674016675	Facebook	w006	Week 6	SE	Sweden	6	1	138	26	2	0
Henrik Sundström - M		180745369170	Facebook	w006	Week 6	SE	Sweden	1	1	99	20	1	0
350.org		12185972707	Facebook	w006	Week 6	SE	Sweden	1	1	54	10	0	0
The Fetzer Institute		115153903038	Facebook	w006	Week 6	SE	Sweden	1	1	46	23	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w006	Week 6	SE	Sweden	1	1	37	18	0	0
Columbia University in the City of New York		102471088936	Facebook	w006	Week 6	SE	Sweden	1	1	32	13	0	0
Sosialidemokraatit SDP		108945982480217	Facebook	w006	Week 6	SE	Sweden	1	1	30	0	3	0
