week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-15	SE	Sweden	2268	357	20403917	6586501	194638	46917
w019	Week 19	2019-05-06	2019-05-12	SE	Sweden	2507	407	34156414	11218070	319180	80529
w018	Week 18	2019-04-29	2019-05-05	SE	Sweden	2011	383	17392893	5770628	131829	32942
w017	Week 17	2019-04-22	2019-04-28	SE	Sweden	1404	366	6745133	2293573	54844	14141
w016	Week 16	2019-04-15	2019-04-21	SE	Sweden	1343	428	7829926	2829412	56984	15230
w015	Week 15	2019-04-08	2019-04-14	SE	Sweden	1858	630	11093737	3935276	98718	23680
w014	Week 14	2019-04-01	2019-04-07	SE	Sweden	1515	559	8879689	3039462	88586	20481
w013	Week 13	2019-03-25	2019-03-31	SE	Sweden	1265	439	9205899	3312350	83362	21680
w012	Week 12	2019-03-18	2019-03-24	SE	Sweden	1083	363	7540667	2766439	65724	16750
w011	Week 11	2019-03-11	2019-03-17	SE	Sweden	920	337	9301795	3348586	82185	20123
w010	Week 10	2019-03-04	2019-03-10	SE	Sweden	1198	364	9380342	3361954	74687	18309
w009	Week 9	2019-02-25	2019-03-03	SE	Sweden	473	167	5793284	2043084	25071	6015
w008	Week 8	2019-02-18	2019-02-24	SE	Sweden	258	93	2751119	1048138	10113	2643
w007	Week 7	2019-02-11	2019-02-17	SE	Sweden	239	86	1178828	325136	8267	1603
w006	Week 6	2019-02-04	2019-02-10	SE	Sweden	204	70	1560089	459304	12440	2991
w005	Week 5	2019-01-28	2019-02-03	SE	Sweden	297	63	2041150	667337	16413	4310
w004	Week 4	2019-01-21	2019-01-27	SE	Sweden	257	65	2672330	1007104	24175	5909
w003	Week 3	2019-01-14	2019-01-20	SE	Sweden	249	57	2374601	875449	19427	4729
w002	Week 2	2019-01-07	2019-01-13	SE	Sweden	226	51	2465128	839544	17939	5026
w001	Week 1	2019-01-01	2019-01-06	SE	Sweden	155	34	881043	322507	8882	2135
