impression_code_filter	impression_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	230	1	229769	0	5297	0
0_1k	0 - 1k	Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	34	1	229412	0	1147	0
0_1k	0 - 1k	WeWorld Onlus		299584710061488	Facebook	220	1	219779	0	21779	0
0_1k	0 - 1k	SPÖ	SPÖ	77393060080	Facebook	218	1	217781	0	21581	0
0_1k	0 - 1k	Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	32	1	215917	0	1079	0
0_1k	0 - 1k	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	32	1	215917	0	1079	0
0_1k	0 - 1k	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	207	1	206792	0	20492	0
0_1k	0 - 1k	Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	206	1	205793	0	20393	0
0_1k	0 - 1k	Mai Mercado	Mai Mercado	397094903687472	Facebook	198	1	197801	0	2624	0
0_1k	0 - 1k	Yhteinen hyvä ry		AR296997332115783680	Google	28	1	188927	0	944	0
0_1k	0 - 1k	Oxfam Italia		150200761667597	Facebook	176	1	175823	0	17423	0
0_1k	0 - 1k	Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	26	1	175433	0	877	0
0_1k	0 - 1k	Objetivo Mediterráneo		178884916351222	Facebook	175	1	174824	0	17324	0
0_1k	0 - 1k	Freiheitliche Partei Österreich		AR333020356698701824	Google	25	1	168685	0	843	0
0_1k	0 - 1k	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	165	1	164834	0	1660	37
0_1k	0 - 1k	The Labour Party	The Labour Party	25749647410	Facebook	163	1	162836	0	18673	0
0_1k	0 - 1k	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	162	1	161837	0	16037	0
0_1k	0 - 1k	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	161	1	160838	0	15938	0
0_1k	0 - 1k	Ben Bradley MP	The Conservative Party	1361286460616795	Facebook	161	1	160838	0	18444	0
0_1k	0 - 1k	Rädda Barnen		72659261793	Facebook	159	1	158840	0	1754	74
0_1k	0 - 1k	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	154	1	153845	0	15245	0
0_1k	0 - 1k	Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	22	1	148443	0	742	0
0_1k	0 - 1k	Dungeon Defenders		107960282569653	Facebook	146	1	145853	0	12865	0
0_1k	0 - 1k	Open Vld	Open Vld	53668151866	Facebook	145	1	144854	0	14354	0
0_1k	0 - 1k	CDA Doetinchem		AR453512812329697280	Google	21	1	141695	0	708	0
0_1k	0 - 1k	Flaming Bee	Caner Tastan	314579985881588	Facebook	138	1	137861	0	15809	0
0_1k	0 - 1k	Vapaus ry		AR124593908880506880	Google	20	1	134948	0	674	0
0_1k	0 - 1k	Rumilus Design Oy		AR391102333313875968	Google	20	1	134948	0	674	0
0_1k	0 - 1k	Robert Largan for High Peak	Conservatives	560649684388874	Facebook	134	1	133865	0	15351	0
0_1k	0 - 1k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	130	1	129870	0	12869	0
0_1k	0 - 1k	FDP Bremen	FDP Bremen	152934608113175	Facebook	129	1	128871	0	12770	0
0_1k	0 - 1k	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	129	1	128871	0	12770	0
0_1k	0 - 1k	Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	19	1	128201	0	641	0
0_1k	0 - 1k	Eurovoľby	Richard Sulik	2376963545647566	Facebook	128	1	127872	0	12671	0
0_1k	0 - 1k	Danke, Freihandel.	VDMA	226651401514704	Facebook	122	1	121878	0	12077	0
0_1k	0 - 1k	Pametno		AR222880077921124352	Google	18	1	121453	0	607	0
0_1k	0 - 1k	European People’s Party		AR308399267695820800	Google	18	1	121453	0	607	0
0_1k	0 - 1k	Gazeta Wyborcza		63563473556	Facebook	120	1	119880	0	2763	0
0_1k	0 - 1k	Greenpeace Deutschland		22541752487	Facebook	119	1	118881	0	11780	0
0_1k	0 - 1k	UNRWA España		105664031745	Facebook	118	1	117882	0	11681	0
0_1k	0 - 1k	Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	116	1	115884	0	13289	0
0_1k	0 - 1k	HLAS	První prezidentská	320144481956623	Facebook	116	1	115884	0	508	15
0_1k	0 - 1k	Saku Petteri Räty		AR196651502918434816	Google	17	1	114706	0	573	0
0_1k	0 - 1k	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	113	1	112887	0	11186	0
0_1k	0 - 1k	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	111	1	110889	0	12716	0
0_1k	0 - 1k	KW Prawo i Sprawiedliwość		AR32708546780987392	Google	16	1	107958	0	539	0
0_1k	0 - 1k	GRÜNE Hamburg		25406037041	Facebook	106	1	105894	0	10493	0
0_1k	0 - 1k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	15	1	101211	0	506	0
0_1k	0 - 1k	Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	15	1	101211	0	506	0
0_1k	0 - 1k	France Expert Solaire, le spécialiste du panneau photovoltaïque		170665383594991	Facebook	99	1	98901	0	9800	0
0_1k	0 - 1k	Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	98	1	97902	0	9701	0
0_1k	0 - 1k	Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	97	1	96903	0	11112	0
0_1k	0 - 1k	Ligestillingsministeren	Udenrigsministeriet	387013465118442	Facebook	97	1	96903	0	1285	0
0_1k	0 - 1k	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	95	1	94905	0	9404	0
0_1k	0 - 1k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	95	1	94905	0	9404	0
0_1k	0 - 1k	The News Dump	The News Dump	210909392847421	Facebook	95	1	94905	0	10883	0
0_1k	0 - 1k	Fianna Fáil		AR101183107301900288	Google	14	1	94463	0	472	0
0_1k	0 - 1k	EUpositive.sk		AR348804120993333248	Google	14	1	94463	0	472	0
0_1k	0 - 1k	Cink, s.r.o.		AR361287976015101952	Google	14	1	94463	0	472	0
0_1k	0 - 1k	Avante Comunicación SL		AR486291452976955392	Google	14	1	94463	0	472	0
0_1k	0 - 1k	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	93	1	92907	0	9206	0
0_1k	0 - 1k	Wirtschaftskammer		125946327466544	Facebook	89	1	88911	0	8810	0
0_1k	0 - 1k	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	89	1	88911	0	8810	0
0_1k	0 - 1k	Property & Business Info		562032903912680	Facebook	88	1	87912	0	10081	0
0_1k	0 - 1k	Savo-Karjalan vihreät ry		AR343251587273064448	Google	13	1	87716	0	438	0
0_1k	0 - 1k	Tampereen Vihreät ry		AR4096230569279488	Google	13	1	87716	0	438	0
0_1k	0 - 1k	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	87	1	86913	0	1153	0
0_1k	0 - 1k	Markenverband e.V.	Markenverband e.V.	482176671952628	Facebook	86	1	85914	0	8513	0
0_1k	0 - 1k	Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	83	1	82917	0	1798	259
0_1k	0 - 1k	Teknologia ja tulevaisuus ry		AR340766690994290688	Google	12	1	80969	0	404	0
0_1k	0 - 1k	Suomen Keskusta r.p.		AR441112520191639552	Google	12	1	80969	0	404	0
0_1k	0 - 1k	24Bottles		126060760828576	Facebook	80	1	79920	0	7919	0
0_1k	0 - 1k	SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	79	1	78921	0	7820	0
0_1k	0 - 1k	Roman Kriz	Kriz Roman	382745889213194	Facebook	78	1	77922	0	393	23
0_1k	0 - 1k	European Movement UK	European Movement UK	290498754454402	Facebook	76	1	75924	0	8706	0
0_1k	0 - 1k	AfD-Kreisverband Braunschweig		AR201649882778304512	Google	11	1	74221	0	371	0
0_1k	0 - 1k	Gabriel Daraban	Dumio	170290960472201	Facebook	73	1	72927	0	1518	0
0_1k	0 - 1k	DIE LINKE	DIE LINKE	47694585682	Facebook	73	1	72927	0	7226	0
0_1k	0 - 1k	Johanna Mikl-Leitner	Volkspartei Niederösterreich	1265927890114720	Facebook	73	1	72927	0	7226	0
0_1k	0 - 1k	Saxo Capital Markets UK		343225583848	Facebook	72	1	71928	0	7127	0
0_1k	0 - 1k	Northenden World	Northenden World Admin	1692130001038191	Facebook	70	1	69930	0	8019	0
0_1k	0 - 1k	Bonne énergie		441986053268325	Facebook	69	1	68931	0	6830	0
0_1k	0 - 1k	Janika Takatalo		AR113027046556303360	Google	10	1	67474	0	337	0
0_1k	0 - 1k	Telge Energi		124201680936949	Facebook	67	1	66933	0	651	9
0_1k	0 - 1k	Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	65	1	64935	0	861	0
0_1k	0 - 1k	Jens Spahn	Jens Spahn	92576009043	Facebook	65	1	64935	0	6434	0
0_1k	0 - 1k	Rob Vernon and James Barber for Broken Cross and Upton	Macclesfield Constituency Labour Party	157048871671513	Facebook	65	1	64935	0	7446	0
0_1k	0 - 1k	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	64	1	63936	0	6335	0
0_1k	0 - 1k	UNO-Flüchtlingshilfe		236934790401	Facebook	64	1	63936	0	6335	0
0_1k	0 - 1k	Tom Hunt	The Conservative Party	477429412753494	Facebook	64	1	63936	0	7331	0
0_1k	0 - 1k	Patryk Jaki		199877710116314	Facebook	64	1	63936	0	1473	0
0_1k	0 - 1k	Arbeitgeberverband Gesamtmetall		169367889785454	Facebook	63	1	62937	0	6236	0
0_1k	0 - 1k	BDI - Bundesverband der Deutschen Industrie	BDI - Bundesverband der Deutschen Industrie	186206440652	Facebook	62	1	61938	0	6137	0
0_1k	0 - 1k	Derek Thomas	The Conservative Party	205032482983580	Facebook	62	1	61938	0	7102	0
0_1k	0 - 1k	Laura Wirral West	The Conservative Party	685145698338214	Facebook	62	1	61938	0	7102	0
0_1k	0 - 1k	DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	61	1	60939	0	6038	0
0_1k	0 - 1k	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	61	1	60939	0	6038	0
0_1k	0 - 1k	Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	61	1	60939	0	6988	0
0_1k	0 - 1k	The Week UK	The Week	177855115588808	Facebook	61	1	60939	0	6988	0
0_1k	0 - 1k	Slovenska demokratska stranka		AR170068335415787520	Google	9	1	60726	0	303	0
0_1k	0 - 1k	Kresťanská únia		AR358916054556082176	Google	9	1	60726	0	303	0
0_1k	0 - 1k	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	9	1	60726	0	303	0
0_1k	0 - 1k	Párbeszéd Magyarországért		AR567356246269624320	Google	9	1	60726	0	303	0
0_1k	0 - 1k	SPD Dresden	SPD Dresden	57318667478	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	60	1	59940	0	6873	0
0_1k	0 - 1k	Entega		198244400189055	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Immowelt		30229182118	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Supporto Sanitario Roma		503285156798743	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	59	1	58941	0	1358	0
0_1k	0 - 1k	WWF UK		311627208673	Facebook	59	1	58941	0	6759	0
0_1k	0 - 1k	Campaign for Freedom of Information	Campaign for Freedom of Information	1588576601408501	Facebook	59	1	58941	0	6759	0
0_1k	0 - 1k	Exponea		437489159794764	Facebook	59	1	58941	0	5840	0
0_1k	0 - 1k	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	58	1	57942	0	768	0
0_1k	0 - 1k	Netky.sk		364139677032739	Facebook	58	1	57942	0	5741	0
0_1k	0 - 1k	Die Offene Gesellschaft	Die Offene Gesellschaft	912255502235222	Facebook	57	1	56943	0	5642	0
0_1k	0 - 1k	Tokyo Debunker		1635745599866881	Facebook	57	1	56943	0	58	3
0_1k	0 - 1k	Claudia Gamon	NEOS	447992848717452	Facebook	56	1	55944	0	5543	0
0_1k	0 - 1k	Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	56	1	55944	0	5543	0
0_1k	0 - 1k	Maximilian Krauss		590930261019192	Facebook	55	1	54945	0	5444	0
0_1k	0 - 1k	Progresívne Slovensko		AR114793686864232448	Google	8	1	53979	0	269	0
0_1k	0 - 1k	SPD Berlin		AR257142234632159232	Google	8	1	53979	0	269	0
0_1k	0 - 1k	Stuart Andrew	The Conservative Party	535129226536200	Facebook	54	1	53946	0	6186	0
0_1k	0 - 1k	Jos D'Haese	PVDA	1397002987227704	Facebook	53	1	52947	0	5246	0
0_1k	0 - 1k	Ayuda En Acción		245741112112300	Facebook	53	1	52947	0	5246	0
0_1k	0 - 1k	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	52	1	51948	0	5147	0
0_1k	0 - 1k	FDP Burgdorf-Uetze	FDP OV Burgdorf-Uetze	1931006000456181	Facebook	52	1	51948	0	5147	0
0_1k	0 - 1k	Councillor Tom Smith	Councillor Tom Smith	1999312353678979	Facebook	52	1	51948	0	5957	0
0_1k	0 - 1k	Folkekirkens Nødhjælp		276770505228	Facebook	52	1	51948	0	689	0
0_1k	0 - 1k	VNO-NCW		148404651881567	Facebook	52	1	51948	0	5147	0
0_1k	0 - 1k	Lars Chr. Lilleholt		1408142216156387	Facebook	52	1	51948	0	4582	0
0_1k	0 - 1k	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	51	1	50949	0	975	0
0_1k	0 - 1k	Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	51	1	50949	0	5842	0
0_1k	0 - 1k	Stephan Pernkopf		530256460340682	Facebook	51	1	50949	0	5048	0
0_1k	0 - 1k	DéFI	DéFI	173518112695794	Facebook	50	1	49950	0	4949	0
0_1k	0 - 1k	I Love EU	Terence Brotheridge	396013737832767	Facebook	50	1	49950	0	5728	0
0_1k	0 - 1k	Touche pas à ma planète		2174582836142717	Facebook	50	1	49950	0	4819	0
0_1k	0 - 1k	Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	49	1	48951	0	4850	0
0_1k	0 - 1k	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	48	1	47952	0	4751	0
0_1k	0 - 1k	It’s Our City	It's Our City	332341263921598	Facebook	48	1	47952	0	5498	0
0_1k	0 - 1k	NRC Live		551902954954114	Facebook	48	1	47952	0	4751	0
0_1k	0 - 1k	International Alert		23799263071	Facebook	48	1	47952	0	5498	0
0_1k	0 - 1k	Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	7	1	47231	0	236	0
0_1k	0 - 1k	Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	7	1	47231	0	236	0
0_1k	0 - 1k	Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	47	1	46953	0	4652	0
0_1k	0 - 1k	Christian Pirker		200189984169557	Facebook	47	1	46953	0	4652	0
0_1k	0 - 1k	38 Degrees	38 Degrees	200006375787	Facebook	47	1	46953	0	5384	0
0_1k	0 - 1k	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	108655285842827	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Phil Hackemann		234193444126795	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Greenpeace Belgium		73232790238	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Cllr Johno Lee for  Balderton north and Coddington ward	 Johnathan lee / Newark Conservative Association 	1622584031364322	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Co-operative Party		7569385657	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Ladywood Online	Ladywood Liberal Democrats	153260935350160	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Wissensministerium	Wissensministerium	145146972927688	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Guildford Liberal Democrats	Guildford Liberal Democrats	129621013755944	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Vasemmistoliitto		60390955171	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	BestGadgets		641245716329077	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Malik Azmani	Malik Azmani	1734459723547461	Facebook	45	1	44955	0	4454	0
0_1k	0 - 1k	Niels Fuglsang		264009771074617	Facebook	45	1	44955	0	596	0
0_1k	0 - 1k	Iain Duncan Smith MP	The Conservative Party	1846526838930401	Facebook	45	1	44955	0	5155	0
0_1k	0 - 1k	Oceansrespect	Robin Lionel Cécil Cao	2400740980159579	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz	Bündnis 90/Die Grünen Rheinland-Pfalz	88331883353	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	43	1	42957	0	4256	0
0_1k	0 - 1k	Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	43	1	42957	0	570	0
0_1k	0 - 1k	CIWF Nederland	CIWF Nederland	117483088313381	Facebook	43	1	42957	0	4256	0
0_1k	0 - 1k	Folketingskandidat - Claus Bøgh Svenningsen		1392451360871381	Facebook	43	1	42957	0	623	13
0_1k	0 - 1k	SP	SP	128393027527	Facebook	43	1	42957	0	4256	0
0_1k	0 - 1k	Syre		1531320107133721	Facebook	43	1	42957	0	616	55
0_1k	0 - 1k	Ontruck		1015379091852094	Facebook	43	1	42957	0	4256	0
