advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	w008	Week 8	MT	Malta	8	1	350494	142499	1645	337
Josef Caruana		166617437361908	Facebook	w008	Week 8	MT	Malta	2	1	89201	31476	313	45
Roberta Metsola		406824526101449	Facebook	w008	Week 8	MT	Malta	15	1	55487	12000	1287	0
PD Martin Cauchi Inglott		181379916072401	Facebook	w008	Week 8	MT	Malta	1	1	41665	8333	82	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	w008	Week 8	MT	Malta	1	1	33332	16666	166	33
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	w008	Week 8	MT	Malta	1	1	26922	5384	53	0
Kialo		729627343834501	Facebook	w008	Week 8	MT	Malta	3	1	23269	11236	92	20
Frank Psaila		458318884361628	Facebook	w008	Week 8	MT	Malta	6	1	19996	4000	352	0
Robert Micallef		1080763715431573	Facebook	w008	Week 8	MT	Malta	1	1	12961	2592	22	0
European Commission		107898832590939	Facebook	w008	Week 8	MT	Malta	1	1	11052	5526	55	11
		0	Facebook	w008	Week 8	MT	Malta	2	1	9283	1857	183	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	w008	Week 8	MT	Malta	1	1	7142	1428	14	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	w008	Week 8	MT	Malta	1	1	3999	1999	39	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w008	Week 8	MT	Malta	1	1	3918	783	39	7
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	w008	Week 8	MT	Malta	1	1	3762	752	7	0
5Pillars	5 Pillars	490858150969676	Facebook	w008	Week 8	MT	Malta	1	1	3450	690	39	7
David Casa	David Casa	193035580892638	Facebook	w008	Week 8	MT	Malta	1	1	2727	1363	27	0
Drivers wanted		265405954147710	Facebook	w008	Week 8	MT	Malta	1	1	2499	500	49	0
Stephen Florian -  Politician - Independent Candidate		1317902704932188	Facebook	w008	Week 8	MT	Malta	1	1	1999	999	19	0
Council of the European Union		147547541961576	Facebook	w008	Week 8	MT	Malta	1	1	1390	695	6	1
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w008	Week 8	MT	Malta	3	1	402	168	2	0
Animal Matters	Animal Matters	1439364926329185	Facebook	w008	Week 8	MT	Malta	1	1	236	47	0	0
Ami Horowitz		42597808880	Facebook	w008	Week 8	MT	Malta	1	1	229	46	2	0
FT Transact		643057169228509	Facebook	w008	Week 8	MT	Malta	1	1	209	104	1	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	w008	Week 8	MT	Malta	1	1	179	35	0	0
