advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	13_17	13-17	FI	Finland	7	1	11528	2370	31	2
Vihreät nuoret	Vihreät nuoret	362064961211	Facebook	13_17	13-17	FI	Finland	3	1	10898	4079	192	0
European Commission	European Commission	107898832590939	Facebook	13_17	13-17	FI	Finland	21	1	4627	2211	17	1
Äänioikeus.fi		753565071658403	Facebook	13_17	13-17	FI	Finland	1	1	3872	774	76	0
Allianssi	Allianssi	189362187761641	Facebook	13_17	13-17	FI	Finland	3	1	1656	0	164	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	13_17	13-17	FI	Finland	9	1	1498	614	2	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	13_17	13-17	FI	Finland	1	1	1155	231	22	0
Tommi Aalto		650991871774294	Facebook	13_17	13-17	FI	Finland	1	1	1079	215	21	0
Alviina Alametsä	Alametsae Pauliina Viivi Alviina	292611094275509	Facebook	13_17	13-17	FI	Finland	2	1	668	333	6	0
European Greens	European Greens	141366725876424	Facebook	13_17	13-17	FI	Finland	5	1	605	243	6	1
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	13_17	13-17	FI	Finland	1	1	416	83	8	0
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	13_17	13-17	FI	Finland	1	1	219	43	4	0
Jussi Mäkipelto - Eurovaaliehdokas 105 - Liberaalipuolue	Makipel To Jussi Markus	1057558317751103	Facebook	13_17	13-17	FI	Finland	1	1	103	0	10	0
Ramieza Mahdi	Mahdi Ramieza Abdirahman Mohamed	268670670234757	Facebook	13_17	13-17	FI	Finland	1	1	92	18	1	0
Satu Jaatinen 216		611696415923639	Facebook	13_17	13-17	FI	Finland	1	1	88	17	2	0
Saaczech		1891172680926309	Facebook	13_17	13-17	FI	Finland	1	1	86	0	0	0
SFP i Egentliga Finland / RKP Varsinais-Suomi	SFP i Egentliga Finland	169404349771683	Facebook	13_17	13-17	FI	Finland	1	1	39	7	0	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	13_17	13-17	FI	Finland	3	1	14	2	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	13_17	13-17	FI	Finland	5	1	8	2	0	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	13_17	13-17	FI	Finland	1	1	5	1	0	0
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	13_17	13-17	FI	Finland	1	1	5	2	0	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	13_17	13-17	FI	Finland	1	1	3	1	0	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	13_17	13-17	FI	Finland	1	1	2	1	0	0
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	13_17	13-17	FI	Finland	1	1	2	1	0	0
Leena Brandt	Brandt Leena Kaarina	336732893639928	Facebook	13_17	13-17	FI	Finland	1	1	2	0	0	0
SDP Helsinki	Helsingin Sosialidemokraatit ry	231250833663601	Facebook	13_17	13-17	FI	Finland	1	1	2	1	0	0
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	13_17	13-17	FI	Finland	1	1	1	0	0	0
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	13_17	13-17	FI	Finland	1	1	1	0	0	0
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	13_17	13-17	FI	Finland	1	1	1	0	0	0
Kokoomus	Kokoomus	201285237101	Facebook	13_17	13-17	FI	Finland	1	1	1	0	0	0
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	13_17	13-17	FI	Finland	1	1	1	0	0	0
ITUC		20556338116	Facebook	13_17	13-17	FI	Finland	1	1	0	0	0	0
