age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
35_44	35-44	BE	Belgium	sp.a	sp.a	57253967150	Facebook	303	1	7845741	3195337	33218	7823
35_44	35-44	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	4796156	1982754	11025	2701
35_44	35-44	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	4575931	2119852	29784	6647
35_44	35-44	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	103	1	3629096	1554707	32240	7501
35_44	35-44	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	95	1	2341424	1109019	9592	2020
35_44	35-44	BE	Belgium	European Parliament		178362315106	Facebook	115	1	2312552	983476	18477	3910
35_44	35-44	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	336	1	1712813	618885	13031	2281
35_44	35-44	BE	Belgium	Groen	Groen	84920854319	Facebook	160	1	1531201	534554	8215	1034
35_44	35-44	BE	Belgium	Sign for my Future		1345513882259768	Facebook	73	1	1488552	638671	10401	2463
35_44	35-44	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	1216612	526375	11835	3038
35_44	35-44	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	422	1	1178468	345836	13144	1412
35_44	35-44	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	38	1	1113417	415354	4434	838
35_44	35-44	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	83	1	1096203	455167	5966	1204
35_44	35-44	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	69	1	1041708	430593	20261	4624
35_44	35-44	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	128	1	824858	298313	9326	2140
35_44	35-44	BE	Belgium	Kialo		729627343834501	Facebook	370	1	725056	286994	5504	1223
35_44	35-44	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	664413	267860	1578	103
35_44	35-44	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	147	1	565648	142973	3115	368
35_44	35-44	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	489001	215560	2511	901
35_44	35-44	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	22	1	435109	192980	2827	733
35_44	35-44	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	86	1	398095	118208	3084	541
35_44	35-44	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	383189	159986	1726	448
35_44	35-44	BE	Belgium	CD&V	CD&V	52997544531	Facebook	99	1	379540	103750	2995	360
35_44	35-44	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	44	1	320957	96448	1686	299
35_44	35-44	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	93	1	276488	78205	1049	42
