day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d111	2019-04-21	Podemos	Unidas Podemos	269212336568846	Facebook	112	1	4620902	2078325	23346	5296
d111	2019-04-21	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	16	1	4061984	1785000	15984	3700
d111	2019-04-21	Ciudadanos	Ciudadanos	74078667754	Facebook	419	1	3706249	1020666	43516	833
d111	2019-04-21	COALICION CANARIA		AR489541609348661248	Google	1849	1	2414294	47199	9947	0
d111	2019-04-21	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	17	1	1747411	744841	3973	873
d111	2019-04-21	PSOE	PSOE	189318235003	Facebook	117	1	1620344	670331	4430	956
d111	2019-04-21	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	11	1	1494888	701740	9436	1980
d111	2019-04-21	sp.a	sp.a	57253967150	Facebook	119	1	1403465	592552	6356	1512
d111	2019-04-21	European Commission		107898832590939	Facebook	66	1	1143867	519523	4345	1162
d111	2019-04-21	Kialo		729627343834501	Facebook	14	1	999986	350000	4438	801
d111	2019-04-21	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	258	1	904328	58940	1846	0
d111	2019-04-21	Un país moderno	Unidas Podemos	577723459314066	Facebook	31	1	834282	374956	5755	1140
d111	2019-04-21	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	15	1	826782	386642	2730	621
d111	2019-04-21	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	15	1	767496	352500	1597	449
d111	2019-04-21	AMERISOFT SRL		AR573801583431647232	Google	53	1	706343	69240	174	0
d111	2019-04-21	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	19	1	588192	253333	3393	845
d111	2019-04-21	Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	3	1	566665	283333	2749	550
d111	2019-04-21	Partido Popular	Partido Popular	72249031214	Facebook	6	1	552498	247500	2540	603
d111	2019-04-21	Romania #nuepsd	Future Innovation	293215748279337	Facebook	2	1	499999	233333	420	105
d111	2019-04-21	The Brexit Party	The Brexit Party	230416667843105	Facebook	1	1	499999	200000	5784	1157
d111	2019-04-21	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	4	1	491665	229166	760	335
d111	2019-04-21	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	15	1	486442	220365	1076	303
d111	2019-04-21	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	14	1	478329	228333	1662	458
d111	2019-04-21	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	20	1	448641	153454	1677	271
d111	2019-04-21	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	24	1	390940	158284	1171	285
