day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d119	2019-04-29	European Parliament		178362315106	Facebook	191	1	17334261	8075111	89415	24910
d119	2019-04-29	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	23	1	5626572	2701512	20184	5373
d119	2019-04-29	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	13	1	1998674	814468	20961	4542
d119	2019-04-29	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	66	1	1633345	489599	3638	97
d119	2019-04-29	sp.a	sp.a	57253967150	Facebook	99	1	1551478	653718	6797	1685
d119	2019-04-29	ČSSD	ČSSD	111041662264882	Facebook	326	1	1470343	312333	7336	1651
d119	2019-04-29	Open Vld	Open Vld	53668151866	Facebook	113	1	1339307	546335	9309	2054
d119	2019-04-29	Vlaams Belang	Vlaams Belang	56605856504	Facebook	6	1	1254407	527205	3392	1354
d119	2019-04-29	Kialo		729627343834501	Facebook	31	1	1135473	304500	4004	413
d119	2019-04-29	FDP	FDP	21289227249	Facebook	191	1	1098405	322202	6616	614
d119	2019-04-29	AMERISOFT SRL		AR573801583431647232	Google	37	1	852757	83907	216	0
d119	2019-04-29	Claudia Gamon	NEOS	447992848717452	Facebook	19	1	851981	353000	3481	400
d119	2019-04-29	HC Strache	FPÖ	74865038590	Facebook	10	1	815490	292500	2615	425
d119	2019-04-29	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	43	1	808500	74999	592	0
d119	2019-04-29	The Labour Party	The Labour Party	25749647410	Facebook	14	1	717494	292500	7572	1851
d119	2019-04-29	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	252	1	716816	51991	1221	0
d119	2019-04-29	FDP Bremen	FDP Bremen	152934608113175	Facebook	190	1	708315	162471	11415	307
d119	2019-04-29	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	148	1	642030	52450	849	0
d119	2019-04-29	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	150	1	636541	252809	3484	708
d119	2019-04-29	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	56	1	622609	254811	2466	681
d119	2019-04-29	Conservatives	The Conservative Party	8807334278	Facebook	122	1	508053	143195	6983	1257
d119	2019-04-29	Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	1	1	499999	200000	1943	388
d119	2019-04-29	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	6	1	479760	203571	429	170
d119	2019-04-29	HLAS		AR312619193323225088	Google	346	1	458185	17476	1504	0
d119	2019-04-29	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	23	1	424210	42105	60	0
