advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valter Flego	Valter Flego	441675022557503	Facebook	w016	Week 16	HR	Croatia	7	1	266659	53333	469	0
Kialo		729627343834501	Facebook	w016	Week 16	HR	Croatia	56	1	169574	69680	599	145
European Greens	European Greens	141366725876424	Facebook	w016	Week 16	HR	Croatia	2	1	109061	44530	145	29
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	w016	Week 16	HR	Croatia	5	1	76662	20333	411	0
Zoran Bahtijarević		2195720960680577	Facebook	w016	Week 16	HR	Croatia	3	1	63819	31910	181	36
Marina Gradišer	Demokrati	343303249641233	Facebook	w016	Week 16	HR	Croatia	1	1	49962	9992	88	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w016	Week 16	HR	Croatia	28	1	36316	17193	98	25
Electrolux Hrvatska		1229501663771543	Facebook	w016	Week 16	HR	Croatia	2	1	33795	16897	23	0
Marijana Petir		1418903245032313	Facebook	w016	Week 16	HR	Croatia	1	1	33332	16666	32	0
Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	w016	Week 16	HR	Croatia	3	1	32725	6363	136	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	w016	Week 16	HR	Croatia	2	1	30356	6071	53	0
Alberto Alemanno		179635265973968	Facebook	w016	Week 16	HR	Croatia	2	1	21995	10739	22	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w016	Week 16	HR	Croatia	2	1	19105	8251	25	5
Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	w016	Week 16	HR	Croatia	4	1	18746	3749	330	0
Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	w016	Week 16	HR	Croatia	1	1	17645	3529	34	0
Gordan Maras		451079008266520	Facebook	w016	Week 16	HR	Croatia	2	1	14998	7499	148	0
Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	w016	Week 16	HR	Croatia	1	1	13636	2727	24	0
European Youth Event		919232861444360	Facebook	w016	Week 16	HR	Croatia	3	1	10470	4299	22	9
Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	w016	Week 16	HR	Croatia	1	1	9999	5000	88	0
Subversive Festival		316666381719876	Facebook	w016	Week 16	HR	Croatia	1	1	9999	5000	88	0
Nacionalni Portal		2081777548773198	Facebook	w016	Week 16	HR	Croatia	1	1	9998	4999	98	0
HNS Čepin		1355345984555185	Facebook	w016	Week 16	HR	Croatia	2	1	9998	2000	176	0
Hns Osječko-baranjska Županija		208799152545268	Facebook	w016	Week 16	HR	Croatia	2	1	9997	1999	176	0
INA		258640607530666	Facebook	w016	Week 16	HR	Croatia	1	1	8743	1748	17	0
UNICEF Europe & Central Asia		373536278864	Facebook	w016	Week 16	HR	Croatia	1	1	7353	2941	1	0
The Good Lobby		1420129598280317	Facebook	w016	Week 16	HR	Croatia	5	1	7100	3226	11	0
Guardian Weekly		64525551258	Facebook	w016	Week 16	HR	Croatia	4	1	6674	2712	12	4
Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	w016	Week 16	HR	Croatia	3	1	6432	2671	72	0
Stranka europskih socijalista		1927927220797184	Facebook	w016	Week 16	HR	Croatia	1	1	4998	999	99	0
HDZ Općina Podcrkavlje		170148766471228	Facebook	w016	Week 16	HR	Croatia	1	1	4998	999	99	0
EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	w016	Week 16	HR	Croatia	1	1	4589	917	9	0
Dominik Vuletić		1858121814431190	Facebook	w016	Week 16	HR	Croatia	1	1	4544	2272	40	0
Slobodni Infocentar Zagreb		1741621996163657	Facebook	w016	Week 16	HR	Croatia	1	1	4284	857	75	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	w016	Week 16	HR	Croatia	1	1	3749	750	66	0
Središnja i sjeverozapadna Hrvatska		1940136549343533	Facebook	w016	Week 16	HR	Croatia	1	1	3749	750	66	0
Tomislav Stojak		442201595870855	Facebook	w016	Week 16	HR	Croatia	1	1	3333	1666	29	0
Educiraj = Recikliraj		360491234496513	Facebook	w016	Week 16	HR	Croatia	1	1	3329	665	7	0
Demokratski Savez Srba - DSS		1555570598034204	Facebook	w016	Week 16	HR	Croatia	1	1	3181	636	56	0
Tea Mičić Badurina		252549085627758	Facebook	w016	Week 16	HR	Croatia	1	1	3120	624	55	0
Diana Topčić-Rosenberg		1702271996513206	Facebook	w016	Week 16	HR	Croatia	1	1	2999	599	52	0
Golden Renewable Energy		1256218774533782	Facebook	w016	Week 16	HR	Croatia	2	1	2776	555	4	0
HRAST-Stenjevec		1024599217741524	Facebook	w016	Week 16	HR	Croatia	1	1	2726	545	48	0
The Epoch		218371925673146	Facebook	w016	Week 16	HR	Croatia	2	1	2674	1253	3	0
Huawei Europe		1709278142683543	Facebook	w016	Week 16	HR	Croatia	1	1	2526	1263	1	0
VINNIA		325664361187493	Facebook	w016	Week 16	HR	Croatia	2	1	2049	409	7	0
Goran Kotur		1570501086345718	Facebook	w016	Week 16	HR	Croatia	2	1	1998	0	176	0
Sanja Radolović		508755779649081	Facebook	w016	Week 16	HR	Croatia	2	1	1634	817	16	0
Wholesome Culture		1664959567149320	Facebook	w016	Week 16	HR	Croatia	2	1	1422	654	1	0
Guardian B2B		452752128144314	Facebook	w016	Week 16	HR	Croatia	1	1	1366	683	3	0
Hrvoje Zekanović		167619146997356	Facebook	w016	Week 16	HR	Croatia	1	1	999	0	88	0
Zaštitimo vodu, zemlju i zrak Labinštine		1614562288625050	Facebook	w016	Week 16	HR	Croatia	1	1	998	0	88	0
Deutschland.de		31292782350	Facebook	w016	Week 16	HR	Croatia	9	1	935	184	4	0
Climate-KIC		403370709744295	Facebook	w016	Week 16	HR	Croatia	1	1	713	356	2	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	w016	Week 16	HR	Croatia	1	1	675	337	0	0
World Bank		153371894688575	Facebook	w016	Week 16	HR	Croatia	5	1	664	321	1	0
Holzkern		550085078491459	Facebook	w016	Week 16	HR	Croatia	5	1	614	206	6	2
Roma EuroGames 2019		533740653459100	Facebook	w016	Week 16	HR	Croatia	1	1	613	306	0	0
ETUC		129041250601685	Facebook	w016	Week 16	HR	Croatia	1	1	488	244	1	0
TaxEduportal		828411763950694	Facebook	w016	Week 16	HR	Croatia	1	1	395	79	0	0
Ocean Witness		1260352987396236	Facebook	w016	Week 16	HR	Croatia	1	1	385	77	0	0
Chug Bottles		1781974005205686	Facebook	w016	Week 16	HR	Croatia	1	1	372	186	0	0
We Amplify		186008238755917	Facebook	w016	Week 16	HR	Croatia	4	1	368	73	0	0
Censor		2159262341001758	Facebook	w016	Week 16	HR	Croatia	1	1	363	0	32	0
Basmah		137973986840264	Facebook	w016	Week 16	HR	Croatia	20	1	317	69	2	0
Gaia		182073298490036	Facebook	w016	Week 16	HR	Croatia	4	1	315	136	2	0
Great		267772723892978	Facebook	w016	Week 16	HR	Croatia	1	1	303	151	0	0
Last Stop Brexit		820489154977103	Facebook	w016	Week 16	HR	Croatia	1	1	299	59	0	0
Stanford Graduate School of Business		208357009185713	Facebook	w016	Week 16	HR	Croatia	4	1	259	51	0	0
Gadgets Hype		373386893086224	Facebook	w016	Week 16	HR	Croatia	1	1	224	44	1	0
♤♧BOTCHY♧♤		353439831803607	Facebook	w016	Week 16	HR	Croatia	1	1	209	84	0	0
GUE/NGL		164355333623231	Facebook	w016	Week 16	HR	Croatia	2	1	193	65	1	0
Européens Sans Frontières		668031516635463	Facebook	w016	Week 16	HR	Croatia	7	1	187	76	0	0
