audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	LV	Latvia	1987	554	2508046	905831	11779	1513
f25_34	female (25-34)	LV	Latvia	2139	567	2257060	828848	11353	1383
f35_44	female (35-44)	LV	Latvia	2153	552	1906059	644895	10620	1049
m35_44	male (35-44)	LV	Latvia	2002	540	1820769	616663	9159	1001
f18_24	female (18-24)	LV	Latvia	1872	510	1796660	680149	7130	982
m18_24	male (18-24)	LV	Latvia	1764	504	1609722	605010	6671	984
f45_54	female (45-54)	LV	Latvia	2024	527	1590614	516098	8678	774
f55_64	female (55-64)	LV	Latvia	1534	485	1344046	415854	6819	548
m45_54	male (45-54)	LV	Latvia	1883	513	1078795	350689	5131	528
f65_	female (65+)	LV	Latvia	1343	434	669067	201345	3328	289
m55_64	male (55-64)	LV	Latvia	1436	474	606808	185434	2750	236
m65_	male (65+)	LV	Latvia	1284	424	260989	78626	1214	105
f13_17	female (13-17)	LV	Latvia	235	92	99886	33438	252	8
m13_17	male (13-17)	LV	Latvia	218	89	64261	20903	226	5
u35_44	unknown (35-44)	LV	Latvia	1791	477	17467	6091	92	11
u25_34	unknown (25-34)	LV	Latvia	1714	470	14144	5110	68	9
u45_54	unknown (45-54)	LV	Latvia	1548	427	5483	1839	29	3
u18_24	unknown (18-24)	LV	Latvia	1323	378	3577	1332	17	2
u55_64	unknown (55-64)	LV	Latvia	1032	380	2599	825	11	1
u65_	unknown (65+)	LV	Latvia	942	354	1544	460	8	0
u13_17	unknown (13-17)	LV	Latvia	154	65	203	65	0	0
