audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	SI	Slovenia	68	18	47610	11325	730	0
m35_44	male (35-44)	SI	Slovenia	63	18	45258	10310	655	0
m18_24	male (18-24)	SI	Slovenia	66	16	39402	11736	748	0
m45_54	male (45-54)	SI	Slovenia	64	19	37686	8245	554	0
m55_64	male (55-64)	SI	Slovenia	66	20	32471	6569	606	0
f18_24	female (18-24)	SI	Slovenia	66	16	30677	8957	559	0
f55_64	female (55-64)	SI	Slovenia	66	20	28049	5745	445	0
f25_34	female (25-34)	SI	Slovenia	67	18	21006	4760	328	0
m65_	male (65+)	SI	Slovenia	64	18	20121	3939	401	0
f45_54	female (45-54)	SI	Slovenia	62	18	19618	4331	263	0
f35_44	female (35-44)	SI	Slovenia	63	18	18967	4355	283	0
f65_	female (65+)	SI	Slovenia	63	18	17628	3356	345	0
u25_34	unknown (25-34)	SI	Slovenia	55	16	811	177	11	0
u35_44	unknown (35-44)	SI	Slovenia	51	17	807	182	10	0
u45_54	unknown (45-54)	SI	Slovenia	38	16	292	63	4	0
u65_	unknown (65+)	SI	Slovenia	29	11	167	35	2	0
u55_64	unknown (55-64)	SI	Slovenia	22	13	138	29	1	0
u18_24	unknown (18-24)	SI	Slovenia	25	9	131	36	1	0
m13_17	male (13-17)	SI	Slovenia	7	4	74	26	1	0
f13_17	female (13-17)	SI	Slovenia	5	3	57	24	0	0
u13_17	unknown (13-17)	SI	Slovenia	4	2	0	0	0	0
