age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LT	Lithuania	4	2	190	83	0	0
18_24	18-24	LT	Lithuania	35	13	156912	41514	866	21
25_34	25-34	LT	Lithuania	38	14	212794	57602	992	57
35_44	35-44	LT	Lithuania	39	14	145490	41408	713	55
45_54	45-54	LT	Lithuania	39	14	184196	51040	821	65
55_64	55-64	LT	Lithuania	38	14	209253	55126	928	69
65_	65+	LT	Lithuania	34	13	95705	24743	465	35
