advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	f	female	CZ	Czechia	1965	1	6933813	1687040	33277	7834
European Parliament		178362315106	Facebook	f	female	CZ	Czechia	113	1	6474830	2945542	28494	9988
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	f	female	CZ	Czechia	123	1	2466742	1004552	10981	2918
Andrej Babiš	ANO	214827221987263	Facebook	f	female	CZ	Czechia	24	1	1575235	665666	6255	1573
TOP 09	TOP 09	90002267161	Facebook	f	female	CZ	Czechia	33	1	1397943	549153	3948	848
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	f	female	CZ	Czechia	118	1	1348096	420665	2966	698
European Commission		107898832590939	Facebook	f	female	CZ	Czechia	21	1	1254506	561693	4596	1151
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	f	female	CZ	Czechia	62	1	1194299	409489	5755	199
Evropa společně	Evropa společně	535611970260854	Facebook	f	female	CZ	Czechia	66	1	1169987	427518	3593	804
KDU-ČSL	KDU-ČSL	251656685576	Facebook	f	female	CZ	Czechia	84	1	1166174	417514	2975	797
Pavel Poc	Poc Pavel	202974613060409	Facebook	f	female	CZ	Czechia	21	1	1043916	422289	2710	748
European Greens		141366725876424	Facebook	f	female	CZ	Czechia	35	1	873658	356029	5560	1084
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	f	female	CZ	Czechia	65	1	871004	348668	2633	675
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	f	female	CZ	Czechia	29	1	853805	278968	1894	661
HLAS	První prezidentská	320144481956623	Facebook	f	female	CZ	Czechia	175	1	681217	185765	2103	524
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	f	female	CZ	Czechia	53	1	622510	167423	2700	603
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	f	female	CZ	Czechia	29	1	583679	172737	3194	729
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	f	female	CZ	Czechia	20	1	570116	231897	1866	529
Tomáš Zdechovský		275042429350706	Facebook	f	female	CZ	Czechia	25	1	569179	246819	3077	758
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	f	female	CZ	Czechia	38	1	517310	139807	2207	591
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	f	female	CZ	Czechia	46	1	447704	128291	395	96
Daniel Herman	Vasek Jiri	378072105614553	Facebook	f	female	CZ	Czechia	23	1	445042	176236	594	188
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	f	female	CZ	Czechia	16	1	400176	105998	1428	310
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	f	female	CZ	Czechia	71	1	380810	92486	1504	373
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	f	female	CZ	Czechia	39	1	362426	130687	1770	416
