advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	100_1k	100 - 1k	MT	Malta	9	1	1199990	569999	4990	1299
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	100_1k	100 - 1k	MT	Malta	10	1	1099989	489999	6489	2199
David Casa	David Casa	193035580892638	Facebook	100_1k	100 - 1k	MT	Malta	8	1	749992	330000	3992	800
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	MT	Malta	7	1	699992	319999	3492	699
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	100_1k	100 - 1k	MT	Malta	6	1	599993	269999	2993	599
Joseph Muscat	Partit Laburista	63887949740	Facebook	100_1k	100 - 1k	MT	Malta	4	1	349995	160000	2495	800
David Stellini	David Stellini	1911257335785088	Facebook	100_1k	100 - 1k	MT	Malta	5	1	349995	129999	2495	500
Lovin Malta	Lovin Malta	1700937210129433	Facebook	100_1k	100 - 1k	MT	Malta	5	1	299995	90000	2495	500
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	MT	Malta	17	1	269996	132066	1082	226
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	100_1k	100 - 1k	MT	Malta	3	1	249997	110000	1497	300
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	100_1k	100 - 1k	MT	Malta	2	1	199997	99999	997	199
Josef Caruana	Josef Caruana	166617437361908	Facebook	100_1k	100 - 1k	MT	Malta	1	1	99998	50000	498	99
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	100_1k	100 - 1k	MT	Malta	2	1	99998	20000	998	200
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	100_1k	100 - 1k	MT	Malta	2	1	99998	20000	998	200
Joe Sammut	Joe Sammut	433245190070343	Facebook	100_1k	100 - 1k	MT	Malta	2	1	99998	20000	998	200
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	MT	Malta	1	1	49999	10000	499	100
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	100_1k	100 - 1k	MT	Malta	1	1	49999	10000	499	99
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	MT	Malta	1	1	11056	5528	27	5
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	100_1k	100 - 1k	MT	Malta	1	1	9999	5000	498	100
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100_1k	100 - 1k	MT	Malta	2	1	8827	3641	18	8
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100_1k	100 - 1k	MT	Malta	1	1	7080	3540	17	3
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	MT	Malta	5	1	3779	1642	7	1
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	100_1k	100 - 1k	MT	Malta	1	1	2146	1073	10	2
CRIF		395919323779707	Facebook	100_1k	100 - 1k	MT	Malta	1	1	1442	721	7	1
Big News Buzz		125179374733697	Facebook	100_1k	100 - 1k	MT	Malta	1	1	593	297	2	1
ETUC		129041250601685	Facebook	100_1k	100 - 1k	MT	Malta	1	1	119	23	1	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	100_1k	100 - 1k	MT	Malta	1	1	22	9	0	0
