spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	MT	Malta	526	56	8505180	2061044	49525	0
50_100	50 - 100	MT	Malta	524	54	26674	6459	155	0
100_1k	100 - 1k	MT	Malta	100	27	6614995	2853543	38106	9150
1k_5k	1k - 5k	MT	Malta	10	5	2672069	1085012	30405	6082
