advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	0_50	0 - 50	MT	Malta	33	1	1016792	230281	3256	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	0_50	0 - 50	MT	Malta	76	1	721670	170467	7500	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	0_50	0 - 50	MT	Malta	59	1	712715	173458	5822	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	0_50	0 - 50	MT	Malta	19	1	687833	143551	1875	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	0_50	0 - 50	MT	Malta	36	1	479467	116635	3552	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	0_50	0 - 50	MT	Malta	24	1	429634	112648	2368	0
Ian Borg	Ian Borg	151496594943131	Facebook	0_50	0 - 50	MT	Malta	8	1	408716	114642	789	0
David Casa	David Casa	193035580892638	Facebook	0_50	0 - 50	MT	Malta	15	1	369830	75763	1480	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	0_50	0 - 50	MT	Malta	20	1	367831	81744	1973	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	0_50	0 - 50	MT	Malta	6	1	300057	89719	592	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	0_50	0 - 50	MT	Malta	14	1	275127	72772	1381	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	0_50	0 - 50	MT	Malta	27	1	246204	50841	2664	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	0_50	0 - 50	MT	Malta	11	1	231266	48847	1085	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	0_50	0 - 50	MT	Malta	12	1	220300	61807	1184	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	0_50	0 - 50	MT	Malta	6	1	219309	49844	592	0
Peter Agius	Peter Agius	263881160919130	Facebook	0_50	0 - 50	MT	Malta	6	1	179433	44859	592	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	0_50	0 - 50	MT	Malta	20	1	177425	61807	1973	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	0_50	0 - 50	MT	Malta	5	1	160493	34891	493	0
Malta Independent	Malta Independent	480288348662981	Facebook	0_50	0 - 50	MT	Malta	25	1	134554	32897	2467	0
European Parliament	European Parliament	178362315106	Facebook	0_50	0 - 50	MT	Malta	7	1	125600	27912	690	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	0_50	0 - 50	MT	Malta	5	1	120618	29906	493	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	0_50	0 - 50	MT	Malta	5	1	119621	26915	493	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	0_50	0 - 50	MT	Malta	5	1	119621	26915	493	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	0_50	0 - 50	MT	Malta	9	1	119617	41869	888	0
Dr. Rebecca Dalli Gonzi		265708320989344	Facebook	0_50	0 - 50	MT	Malta	3	1	104670	20934	296	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	0_50	0 - 50	MT	Malta	2	1	99686	19937	197	0
David Stellini	David Stellini	1911257335785088	Facebook	0_50	0 - 50	MT	Malta	2	1	59811	14953	197	0
Noel Cassar	Noel Caesar	290329184871610	Facebook	0_50	0 - 50	MT	Malta	1	1	49843	9968	98	0
Mercieca Michael		2178422028892229	Facebook	0_50	0 - 50	MT	Malta	1	1	49843	9968	98	0
Kevin Cauchi - Ghajnsielem	Kevin Cauchi	325758517614182	Facebook	0_50	0 - 50	MT	Malta	7	1	41862	16947	690	0
Tabib Malcolm Paul Galea	Malcolm Paul Galea	558899981162708	Facebook	0_50	0 - 50	MT	Malta	3	1	19934	6978	296	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	0_50	0 - 50	MT	Malta	3	1	19934	6978	296	0
Marion Parnis	Marion Parnis	123892568288417	Facebook	0_50	0 - 50	MT	Malta	4	1	16943	5981	394	0
Felix Busuttil		1698335456918274	Facebook	0_50	0 - 50	MT	Malta	4	1	16943	5981	394	0
Sephora Cutajar	Sephora Cutajar	370176067131807	Facebook	0_50	0 - 50	MT	Malta	5	1	16942	2990	493	0
Exodus prog		1708791049357843	Facebook	0_50	0 - 50	MT	Malta	2	1	10963	4984	197	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	0_50	0 - 50	MT	Malta	1	1	9967	4984	98	0
