day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	LT	Lithuania	35	19	263936	108433	1276	301
d145	2019-05-25	LT	Lithuania	96	31	1025117	403429	4326	911
d144	2019-05-24	LT	Lithuania	273	52	4862706	1892134	21212	4099
d143	2019-05-23	LT	Lithuania	295	56	4538256	1785646	19926	3756
d142	2019-05-22	LT	Lithuania	271	50	3873373	1504005	15966	3190
d141	2019-05-21	LT	Lithuania	225	45	2857298	1110866	12667	2409
d140	2019-05-20	LT	Lithuania	166	38	2175057	860582	8967	1649
d139	2019-05-19	LT	Lithuania	101	26	1249603	484230	5024	817
d138	2019-05-18	LT	Lithuania	52	17	745306	283767	2565	403
d137	2019-05-17	LT	Lithuania	17	8	174795	76057	594	87
