advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	d145	2019-05-25	LT	Lithuania	3	1	279165	135833	1357	416
European Parliament	European Parliament	178362315106	Facebook	d145	2019-05-25	LT	Lithuania	7	1	252742	120122	1082	348
European Commission	European Commission	107898832590939	Facebook	d145	2019-05-25	LT	Lithuania	6	1	149999	56666	315	100
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	d145	2019-05-25	LT	Lithuania	11	1	99079	22250	361	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	d145	2019-05-25	LT	Lithuania	9	1	96030	20666	249	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d145	2019-05-25	LT	Lithuania	19	1	58160	25153	426	42
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	d145	2019-05-25	LT	Lithuania	6	1	20331	7666	135	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	d145	2019-05-25	LT	Lithuania	1	1	16666	3333	32	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	d145	2019-05-25	LT	Lithuania	1	1	12499	2500	24	0
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	d145	2019-05-25	LT	Lithuania	1	1	9999	2000	19	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	d145	2019-05-25	LT	Lithuania	4	1	8554	1711	70	0
ES karta		178332742209259	Facebook	d145	2019-05-25	LT	Lithuania	1	1	8333	1666	16	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	d145	2019-05-25	LT	Lithuania	3	1	4321	2023	8	2
Sėdmaišiai	Januskeviciute Ugne	886204424824329	Facebook	d145	2019-05-25	LT	Lithuania	4	1	3832	666	115	0
Žilvinas Galimovas	Lietuvos Respublikos liberalų sąjūdžio rinkiminės kampanijos sąskaita	312983092825274	Facebook	d145	2019-05-25	LT	Lithuania	1	1	1666	333	33	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	d145	2019-05-25	LT	Lithuania	1	1	1249	249	24	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	d145	2019-05-25	LT	Lithuania	1	1	716	143	1	0
CRIF		395919323779707	Facebook	d145	2019-05-25	LT	Lithuania	1	1	449	224	2	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d145	2019-05-25	LT	Lithuania	3	1	392	119	3	0
LVŽS Kaunas		337391493109248	Facebook	d145	2019-05-25	LT	Lithuania	1	1	333	0	33	0
Europe Thinx		335839580440114	Facebook	d145	2019-05-25	LT	Lithuania	1	1	223	44	0	0
ANTICLIMBERS		1008414972688083	Facebook	d145	2019-05-25	LT	Lithuania	1	1	145	29	0	0
Už LSDP į Europos Parlamentą		1545031192307207	Facebook	d145	2019-05-25	LT	Lithuania	1	1	111	0	9	0
ETUC		129041250601685	Facebook	d145	2019-05-25	LT	Lithuania	1	1	46	9	0	0
Eurozine		115579498521257	Facebook	d145	2019-05-25	LT	Lithuania	1	1	38	7	0	0
Big News Buzz		125179374733697	Facebook	d145	2019-05-25	LT	Lithuania	1	1	15	7	0	0
ITUC		20556338116	Facebook	d145	2019-05-25	LT	Lithuania	2	1	7	0	0	0
EiendomsMegler 1 Hamar		1629418810634981	Facebook	d145	2019-05-25	LT	Lithuania	1	1	1	0	0	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	d145	2019-05-25	LT	Lithuania	1	1	1	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	d145	2019-05-25	LT	Lithuania	1	1	0	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	d145	2019-05-25	LT	Lithuania	1	1	0	0	0	0
