day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	AT	Austria	4682	212	6905909	2170756	78956	7140
d136	2019-05-16	AT	Austria	4837	223	8003871	2447775	89398	8485
d135	2019-05-15	AT	Austria	4775	226	7289905	2245015	82453	8765
d134	2019-05-14	AT	Austria	4449	222	6840092	2173028	70279	8363
d133	2019-05-13	AT	Austria	4320	214	7267206	2367474	68151	8583
d132	2019-05-12	AT	Austria	4384	216	5868087	1957357	59770	7825
d131	2019-05-11	AT	Austria	4442	221	6686338	2192082	64010	8622
d130	2019-05-10	AT	Austria	4384	217	6035452	2017869	58779	7589
d129	2019-05-09	AT	Austria	4299	213	6018374	2046281	56873	7223
d128	2019-05-08	AT	Austria	4101	200	6066175	2023103	59115	7612
d127	2019-05-07	AT	Austria	3520	187	5716079	1885706	53869	7585
d126	2019-05-06	AT	Austria	3264	178	4384528	1504750	43432	6040
d125	2019-05-05	AT	Austria	3094	190	4883074	1810011	43396	6863
d124	2019-05-04	AT	Austria	3157	188	4860183	1743123	45348	8030
d123	2019-05-03	AT	Austria	3178	194	4052176	1422785	37114	6648
d122	2019-05-02	AT	Austria	3178	197	4458192	1553412	38117	6316
d121	2019-05-01	AT	Austria	3076	192	6396236	2320101	63579	11725
d120	2019-04-30	AT	Austria	3619	228	5067758	1675324	51917	7601
d119	2019-04-29	AT	Austria	2939	223	5609554	2094365	44359	7954
d118	2019-04-28	AT	Austria	2817	212	3643940	1267873	33741	5169
d117	2019-04-27	AT	Austria	2789	227	3513240	1261161	32352	5246
d116	2019-04-26	AT	Austria	2859	230	3873904	1447490	34799	6087
d115	2019-04-25	AT	Austria	2565	232	3527841	1330592	32463	5261
d114	2019-04-24	AT	Austria	2490	217	2822774	939869	27401	3538
d113	2019-04-23	AT	Austria	2087	218	2392885	818688	22260	4323
d112	2019-04-22	AT	Austria	1819	226	1594151	539186	13209	1618
d111	2019-04-21	AT	Austria	1832	236	1584305	561648	12974	1620
d110	2019-04-20	AT	Austria	1827	245	1532968	503955	12905	1514
d109	2019-04-19	AT	Austria	1858	258	2412416	840090	18182	3055
d108	2019-04-18	AT	Austria	1613	267	1667773	558058	12713	2116
d107	2019-04-17	AT	Austria	1471	275	1265545	460728	10116	1470
d106	2019-04-16	AT	Austria	1360	287	1194889	404472	9429	1227
d105	2019-04-15	AT	Austria	1455	305	1368020	457908	10475	1278
d104	2019-04-14	AT	Austria	1423	316	1450146	531633	10616	1787
d103	2019-04-13	AT	Austria	1419	324	1461772	500032	10984	1598
d102	2019-04-12	AT	Austria	1473	363	1773303	606962	13962	2093
d101	2019-04-11	AT	Austria	1372	361	1316593	453952	10796	1307
d100	2019-04-10	AT	Austria	1239	352	1567522	541911	11279	1810
d099	2019-04-09	AT	Austria	1128	350	1229137	390867	9850	1464
d098	2019-04-08	AT	Austria	1122	356	1200760	411533	10060	1425
d097	2019-04-07	AT	Austria	1100	356	1321732	466236	10151	1653
d096	2019-04-06	AT	Austria	1081	367	1129089	382068	9522	1505
d095	2019-04-05	AT	Austria	1122	372	1360299	497134	11788	2000
d094	2019-04-04	AT	Austria	1001	350	1130612	388178	10117	1344
d093	2019-04-03	AT	Austria	881	322	917074	289950	7397	842
d092	2019-04-02	AT	Austria	856	307	830055	297393	7505	1100
d091	2019-04-01	AT	Austria	788	291	1214210	403303	12676	2196
d090	2019-03-31	AT	Austria	896	276	925616	345646	7678	1285
d089	2019-03-30	AT	Austria	853	286	991120	350017	7849	1307
d088	2019-03-29	AT	Austria	891	297	976016	347459	8459	1308
d087	2019-03-28	AT	Austria	863	284	922099	332910	7651	1083
d086	2019-03-27	AT	Austria	845	264	993221	352710	9125	1264
d085	2019-03-26	AT	Austria	852	259	1433096	505658	9865	1235
d084	2019-03-25	AT	Austria	803	258	790954	289239	5915	701
d083	2019-03-24	AT	Austria	775	241	694917	227097	5532	536
d082	2019-03-23	AT	Austria	784	241	679017	224607	5694	523
d081	2019-03-22	AT	Austria	813	256	924888	295046	7877	849
d080	2019-03-21	AT	Austria	839	251	1255241	457978	10769	1412
d079	2019-03-20	AT	Austria	744	230	1021457	387274	8827	1175
d078	2019-03-19	AT	Austria	655	208	997429	369229	8086	1142
d077	2019-03-18	AT	Austria	645	211	830485	298694	7252	998
d076	2019-03-17	AT	Austria	559	181	855601	327458	6947	1018
d075	2019-03-16	AT	Austria	573	189	1244760	504998	9238	1382
d074	2019-03-15	AT	Austria	563	181	1069002	404418	9127	1625
d073	2019-03-14	AT	Austria	542	167	1115218	449559	9834	2056
d072	2019-03-13	AT	Austria	441	149	451002	157182	4336	459
d071	2019-03-12	AT	Austria	420	140	438420	141674	4221	428
d070	2019-03-11	AT	Austria	414	133	414739	142303	3880	438
d069	2019-03-10	AT	Austria	376	123	379850	142693	3370	480
d068	2019-03-09	AT	Austria	373	125	381594	145363	3279	486
d067	2019-03-08	AT	Austria	372	119	430636	160214	3412	575
d066	2019-03-07	AT	Austria	340	97	407325	153074	3449	463
d065	2019-03-06	AT	Austria	318	90	247577	92062	2104	280
d064	2019-03-05	AT	Austria	333	88	183392	64392	1847	235
d063	2019-03-04	AT	Austria	252	80	147346	48350	1220	140
d062	2019-03-03	AT	Austria	238	75	116405	35844	972	103
d061	2019-03-02	AT	Austria	236	75	119351	37144	1075	104
d060	2019-03-01	AT	Austria	243	79	165106	51844	1504	191
d059	2019-02-28	AT	Austria	269	78	228800	79559	2086	230
d058	2019-02-27	AT	Austria	228	73	215903	76121	1957	224
d057	2019-02-26	AT	Austria	216	73	522621	214219	2831	718
d056	2019-02-25	AT	Austria	211	71	456352	176335	2413	213
d055	2019-02-24	AT	Austria	191	62	103931	35449	1147	137
d054	2019-02-23	AT	Austria	194	65	110100	36708	1245	138
d053	2019-02-22	AT	Austria	209	66	187080	65557	4265	685
d052	2019-02-21	AT	Austria	219	68	130812	42615	1372	176
d051	2019-02-20	AT	Austria	187	63	117191	38365	1235	169
d050	2019-02-19	AT	Austria	181	65	165202	47753	1688	267
d049	2019-02-18	AT	Austria	182	64	136908	48646	1326	182
d048	2019-02-17	AT	Austria	171	60	122284	42161	807	93
d047	2019-02-16	AT	Austria	174	61	175249	61218	1342	202
d046	2019-02-15	AT	Austria	170	59	175599	61183	1385	202
d045	2019-02-14	AT	Austria	168	58	176316	61540	1391	204
d044	2019-02-13	AT	Austria	162	52	176574	61408	1386	197
d043	2019-02-12	AT	Austria	163	54	169159	59025	1555	180
d042	2019-02-11	AT	Austria	154	53	166566	57641	1419	175
d041	2019-02-10	AT	Austria	146	47	156236	55565	1213	175
d040	2019-02-09	AT	Austria	155	51	164678	58769	1373	180
d039	2019-02-08	AT	Austria	157	50	158664	56055	1242	175
d038	2019-02-07	AT	Austria	158	56	120473	39517	1470	175
d037	2019-02-06	AT	Austria	158	57	118948	38499	1252	168
d036	2019-02-05	AT	Austria	127	47	41516	12872	423	41
d035	2019-02-04	AT	Austria	122	48	87198	21913	524	37
d034	2019-02-03	AT	Austria	115	42	37157	11702	421	37
d033	2019-02-02	AT	Austria	115	44	40433	13878	428	37
d032	2019-02-01	AT	Austria	125	46	92359	32847	905	128
d031	2019-01-31	AT	Austria	180	47	133435	43167	1327	186
d030	2019-01-30	AT	Austria	167	50	157998	48275	1436	177
d029	2019-01-29	AT	Austria	163	43	194767	53714	1581	175
d028	2019-01-28	AT	Austria	173	44	158324	53039	3349	576
d027	2019-01-27	AT	Austria	153	39	117510	38859	1149	175
d026	2019-01-26	AT	Austria	153	39	117493	38856	1149	175
d025	2019-01-25	AT	Austria	158	40	124222	38876	1762	175
d024	2019-01-24	AT	Austria	149	40	116636	38489	1162	175
d023	2019-01-23	AT	Austria	137	37	117559	39397	1157	176
d022	2019-01-22	AT	Austria	140	38	111917	38525	1088	165
d021	2019-01-21	AT	Austria	140	38	119970	40010	1306	165
d020	2019-01-20	AT	Austria	131	36	87393	24626	955	123
d019	2019-01-19	AT	Austria	132	39	87061	24859	863	125
d018	2019-01-18	AT	Austria	138	42	125291	47306	1064	169
d017	2019-01-17	AT	Austria	147	46	109141	39358	1025	156
d016	2019-01-16	AT	Austria	139	40	107449	38162	1013	153
d015	2019-01-15	AT	Austria	132	38	105885	37873	1011	154
d014	2019-01-14	AT	Austria	109	33	78709	30426	742	127
d013	2019-01-13	AT	Austria	102	32	78645	30414	741	127
d012	2019-01-12	AT	Austria	105	35	80328	30751	774	127
d011	2019-01-11	AT	Austria	107	37	130339	40749	873	127
d010	2019-01-10	AT	Austria	112	38	97057	37197	874	149
d009	2019-01-09	AT	Austria	97	35	79605	29769	736	117
d008	2019-01-08	AT	Austria	94	32	78896	29609	733	117
d007	2019-01-07	AT	Austria	90	28	80337	29941	732	116
d006	2019-01-06	AT	Austria	93	25	114391	37704	954	148
d005	2019-01-05	AT	Austria	93	25	114453	37716	955	148
d004	2019-01-04	AT	Austria	96	27	139535	50255	1079	173
d003	2019-01-03	AT	Austria	74	26	86050	30433	560	83
d002	2019-01-02	AT	Austria	87	30	99398	33341	1007	85
d001	2019-01-01	AT	Austria	81	28	509265	240992	2864	783
