day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	FI	Finland	1124	129	7132588	2388271	82174	14195
d145	2019-05-25	FI	Finland	1238	144	5991914	1927097	79659	12793
d144	2019-05-24	FI	Finland	1201	150	4992411	1565481	61615	9727
d143	2019-05-23	FI	Finland	1020	143	4066714	1306725	48575	7789
d142	2019-05-22	FI	Finland	713	131	2787759	890802	30451	4775
d141	2019-05-21	FI	Finland	577	123	1903812	596512	22691	3371
d140	2019-05-20	FI	Finland	415	106	1237654	408229	14803	2096
d139	2019-05-19	FI	Finland	189	66	656375	230477	8660	1490
d138	2019-05-18	FI	Finland	119	52	516471	165067	7427	1269
d137	2019-05-17	FI	Finland	34	22	91152	24343	1166	160
