recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	IT	Italy	2547	630	13053774	4604531	74745	6173
rd2	Last 2 days	2019-05-15	2019-05-16	IT	Italy	3105	683	30729870	10852690	175189	14837
rd3	Last 3 days	2019-05-14	2019-05-16	IT	Italy	3579	727	50313827	17971890	273684	25853
rd4	Last 4 days	2019-05-13	2019-05-16	IT	Italy	3848	755	67726083	24404509	354710	36077
rd5	Last 5 days	2019-05-12	2019-05-16	IT	Italy	4200	799	81546278	29479340	422804	44018
rd6	Last 6 days	2019-05-11	2019-05-16	IT	Italy	4486	835	94084761	34030057	486568	50790
rw1	Last week	2019-05-10	2019-05-16	IT	Italy	4802	877	107001394	38619217	556877	58087
rw2	Last 2 weeks	2019-05-03	2019-05-16	IT	Italy	6296	1110	180008150	65260471	922319	105302
rw3	Last 3 weeks	2019-04-26	2019-05-16	IT	Italy	7493	1413	217799458	79247436	1109060	127577
rw4	Last 4 weeks	2019-04-19	2019-05-16	IT	Italy	8293	1740	239528835	87296757	1217802	141339
rm1	Last month	2019-04-17	2019-05-16	IT	Italy	8546	1851	243349071	88558251	1240086	142468
rm2	Last 2 months	2019-03-18	2019-05-16	IT	Italy	14844	4187	374198900	135150810	1934650	204471
rm3	Last 3 months	2019-02-16	2019-05-16	IT	Italy	17224	4927	441330507	159827886	2269751	236553
rm6	Last 6 months	2019-01-01	2019-05-16	IT	Italy	18213	5022	461771369	167201691	2405150	250350
