advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd5	Last 5 days	CZ	Czechia	6	1	1299996	633332	4274	2137
TOP 09	TOP 09	90002267161	Facebook	rd5	Last 5 days	CZ	Czechia	20	1	979797	401177	1501	457
Evropa společně		535611970260854	Facebook	rd5	Last 5 days	CZ	Czechia	16	1	528797	150523	1053	304
KDU-ČSL		251656685576	Facebook	rd5	Last 5 days	CZ	Czechia	9	1	508292	176659	1489	297
Pavel Poc	Poc Pavel	202974613060409	Facebook	rd5	Last 5 days	CZ	Czechia	11	1	501955	133393	1017	302
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rd5	Last 5 days	CZ	Czechia	40	1	446404	102077	1007	246
Roman Kriz	Kriz Roman	382745889213194	Facebook	rd5	Last 5 days	CZ	Czechia	100	1	405154	78845	1316	272
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rd5	Last 5 days	CZ	Czechia	32	1	400290	141739	826	214
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	rd5	Last 5 days	CZ	Czechia	35	1	260965	63000	1242	314
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rd5	Last 5 days	CZ	Czechia	7	1	260660	84999	1012	330
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	rd5	Last 5 days	CZ	Czechia	76	1	235257	82835	1053	28
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	rd5	Last 5 days	CZ	Czechia	10	1	234992	53499	142	28
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	rd5	Last 5 days	CZ	Czechia	28	1	194912	62089	466	104
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	rd5	Last 5 days	CZ	Czechia	8	1	182938	40855	513	107
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	rd5	Last 5 days	CZ	Czechia	3	1	124997	25000	310	62
Marek Ženíšek	TOP 09	523450094407778	Facebook	rd5	Last 5 days	CZ	Czechia	4	1	118663	43333	331	64
Daniel Herman		378072105614553	Facebook	rd5	Last 5 days	CZ	Czechia	6	1	107870	44191	125	42
Andrej Babiš		214827221987263	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	99998	50000	388	194
ČSSD	ČSSD	111041662264882	Facebook	rd5	Last 5 days	CZ	Czechia	52	1	99948	12000	545	97
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	rd5	Last 5 days	CZ	Czechia	9	1	92309	18863	173	50
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	rd5	Last 5 days	CZ	Czechia	2	1	74997	14999	291	58
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	rd5	Last 5 days	CZ	Czechia	6	1	72495	16000	155	66
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	rd5	Last 5 days	CZ	Czechia	12	1	66926	17894	142	50
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	rd5	Last 5 days	CZ	Czechia	12	1	65908	12583	44	3
Info.cz		1269502056393120	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	49999	10000	194	38
Minidotaznik.cz		432692927273545	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	49017	19606	87	43
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	rd5	Last 5 days	CZ	Czechia	20	1	39552	6349	54	0
Tomio Okamura - SPD		179497582061065	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	33333	16666	129	64
Daniela	Vasatkova Daniela	252673128998993	Facebook	rd5	Last 5 days	CZ	Czechia	3	1	20991	9997	62	23
Amnesty International ČR		55408246161	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	20833	10416	202	40
Radim Sršeň		201535993705342	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	20817	4163	80	16
Greenpeace Česká republika		55876739776	Facebook	rd5	Last 5 days	CZ	Czechia	2	1	19998	10000	77	38
Peak.cz		378827025796132	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	18181	3636	14	7
Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	rd5	Last 5 days	CZ	Czechia	5	1	17995	7500	40	5
Tomáš Prouza		1060889564019324	Facebook	rd5	Last 5 days	CZ	Czechia	8	1	15146	2500	45	6
Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie		386508422184056	Facebook	rd5	Last 5 days	CZ	Czechia	8	1	14153	2000	70	11
HLAS	První prezidentská	320144481956623	Facebook	rd5	Last 5 days	CZ	Czechia	2	1	11665	2333	34	6
Egomotion	Sklenar Jan	342123489585393	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	11363	2272	8	4
ODS Královéhradecký kraj	Kricfalusi Jiri	173387086117403	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	9999	5000	38	19
TOPAZ	Dlouhá Tereza	541077242579260	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	9999	5000	38	19
Společně Brno	Zeman Ondrej	202133717052778	Facebook	rd5	Last 5 days	CZ	Czechia	1	1	9999	5000	19	3
