advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Maramureș	USR Maramureș	1750327845246533	Facebook	maramures_county	Maramureș County	RO	Romania	12	1	704988	231000	1384	399
Deputat Adrian Todoran		416103301931791	Facebook	maramures_county	Maramureș County	RO	Romania	6	1	146734	56369	251	37
USR Baia Mare	USR Maramureș	376715579846693	Facebook	maramures_county	Maramureș County	RO	Romania	4	1	109635	21927	355	125
EMaramures		118847551510788	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	99999	50000	104	21
Tnl Baia Mare		1500885603491035	Facebook	maramures_county	Maramureș County	RO	Romania	2	1	99998	20000	176	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	maramures_county	Maramureș County	RO	Romania	7	1	76030	18018	203	0
România în primul rând	Future Innovation	770704223323599	Facebook	maramures_county	Maramureș County	RO	Romania	49	1	60230	24809	34	13
Crina Fiorela Chilat	Groza	658327497957684	Facebook	maramures_county	Maramureș County	RO	Romania	3	1	59997	12000	62	0
USR Dumbravita - Maramures		223317431895849	Facebook	maramures_county	Maramureș County	RO	Romania	2	1	54998	11000	192	21
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	maramures_county	Maramureș County	RO	Romania	213	1	54805	25792	112	36
USR Șișești	USR Maramureș	2138422243137298	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	49999	10000	104	21
USR Târgu-Lăpuș	USR Maramureș	660431470978348	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	49999	10000	104	21
Vlad Emanuel Durus - Deputat USR Maramureș		930651143735626	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	48876	9775	86	0
USR Vișeu de Jos	USR Maramureș	276333073293357	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	47449	9490	99	19
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	maramures_county	Maramureș County	RO	Romania	1	1	47072	9414	98	19
Declic	Declic	686190454826244	Facebook	maramures_county	Maramureș County	RO	Romania	12	1	45237	9156	94	19
PNL Maramureş		1465792233677604	Facebook	maramures_county	Maramureș County	RO	Romania	8	1	40111	11059	536	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	maramures_county	Maramureș County	RO	Romania	128	1	33682	14107	59	14
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	maramures_county	Maramureș County	RO	Romania	89	1	24111	10827	52	13
Corina Cretu	Corina Cretu	200813406761691	Facebook	maramures_county	Maramureș County	RO	Romania	35	1	22484	4102	126	0
RMDSZ	RMDSZ	102601499822802	Facebook	maramures_county	Maramureș County	RO	Romania	207	1	15431	6419	29	1
USR Călinești	USR Maramureș	2032480860385109	Facebook	maramures_county	Maramureș County	RO	Romania	2	1	14998	6000	125	21
Lucian Morar		511902975647230	Facebook	maramures_county	Maramureș County	RO	Romania	2	1	10998	5000	176	0
PMP Sighetu Marmației		1931671487153408	Facebook	maramures_county	Maramureș County	RO	Romania	3	1	10997	2000	264	0
Todoran Adrian	Deputat Adrian Todoran	378450619599004	Facebook	maramures_county	Maramureș County	RO	Romania	4	1	10691	2193	44	0
