advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	w012	Week 12	IT	Italy	35	1	2138630	951659	7599	1645
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	w012	Week 12	IT	Italy	8	1	1239992	558000	4072	1100
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	w012	Week 12	IT	Italy	2	1	1199997	599999	1497	599
WeWorld Onlus		299584710061488	Facebook	w012	Week 12	IT	Italy	40	1	1058596	414789	7733	1515
Medici Senza Frontiere		65737832194	Facebook	w012	Week 12	IT	Italy	26	1	1036544	432374	3992	1329
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	w012	Week 12	IT	Italy	18	1	993312	458993	993	99
Aboca		295129913955200	Facebook	w012	Week 12	IT	Italy	40	1	711841	224122	2104	0
Lara Comi	Lara Comi	155619044465389	Facebook	w012	Week 12	IT	Italy	8	1	525439	205277	2183	794
FAI - Fondo Ambiente Italiano		196610140321	Facebook	w012	Week 12	IT	Italy	2	1	500997	199999	1097	499
Clicca lavoro		148072955256328	Facebook	w012	Week 12	IT	Italy	1	1	499998	199999	498	99
Capire il cambiamento climatico		340472676679938	Facebook	w012	Week 12	IT	Italy	5	1	407792	200147	1749	345
European Greens		141366725876424	Facebook	w012	Week 12	IT	Italy	3	1	392276	189821	1093	290
VICE Italia		1392630034386716	Facebook	w012	Week 12	IT	Italy	2	1	338179	169090	178	31
Più Europa		126662574668084	Facebook	w012	Week 12	IT	Italy	3	1	317927	120522	731	285
Stefano Maullu		150618724962388	Facebook	w012	Week 12	IT	Italy	4	1	309997	115000	447	50
e.on		511324618972373	Facebook	w012	Week 12	IT	Italy	1	1	301106	150553	150	30
AIESEC Italia		289518708781	Facebook	w012	Week 12	IT	Italy	4	1	300413	120000	338	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w012	Week 12	IT	Italy	8	1	275076	119387	2046	398
Save the Planet		1682886968609155	Facebook	w012	Week 12	IT	Italy	15	1	257593	93155	732	44
UNICEF Italia		40433567307	Facebook	w012	Week 12	IT	Italy	2	1	255768	97307	279	46
Dyson		741076562686907	Facebook	w012	Week 12	IT	Italy	1	1	225806	112903	1128	225
ARTE in italiano		1820709954654528	Facebook	w012	Week 12	IT	Italy	7	1	214872	77955	276	35
SÌ Tav SÌ Lavoro		987211228033960	Facebook	w012	Week 12	IT	Italy	8	1	206340	41814	422	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	w012	Week 12	IT	Italy	6	1	203495	86149	813	99
Ufficio Antidiscriminazioni Razziali-Presidenza del Consiglio dei Ministri		304835746237264	Facebook	w012	Week 12	IT	Italy	2	1	200997	99999	197	0
