advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u	unknown	UK	United Kingdom	209	1	217764	89718	3397	833
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u	unknown	UK	United Kingdom	57	1	169282	75738	1112	252
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u	unknown	UK	United Kingdom	592	1	111712	31709	2082	171
Conservatives	The Conservative Party	8807334278	Facebook	u	unknown	UK	United Kingdom	1194	1	108974	25391	3513	104
The Labour Party	The Labour Party	25749647410	Facebook	u	unknown	UK	United Kingdom	178	1	94563	40065	985	181
Amnesty International UK	Amnesty International UK	7624294394	Facebook	u	unknown	UK	United Kingdom	383	1	88287	18028	2324	75
People's Vote UK	People's Vote	748608695327755	Facebook	u	unknown	UK	United Kingdom	53	1	50363	20591	761	211
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	u	unknown	UK	United Kingdom	74	1	40030	14904	423	92
Best For Britain	Best for Britain	1863944713844924	Facebook	u	unknown	UK	United Kingdom	29	1	35083	15200	338	77
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u	unknown	UK	United Kingdom	198	1	29295	7153	905	16
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u	unknown	UK	United Kingdom	50	1	28120	6723	111	7
HOPE not hate	HOPE not hate	91897231853	Facebook	u	unknown	UK	United Kingdom	17	1	25252	11147	160	37
38 Degrees	38 Degrees	200006375787	Facebook	u	unknown	UK	United Kingdom	53	1	22868	7340	173	6
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	u	unknown	UK	United Kingdom	19	1	22651	9863	220	68
London Green Party	London Green Party	175350485880358	Facebook	u	unknown	UK	United Kingdom	30	1	18674	5909	189	29
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	u	unknown	UK	United Kingdom	34	1	11067	4058	139	28
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	u	unknown	UK	United Kingdom	18	1	11057	4255	77	17
Global Justice Now	Global Justice Now	6707857033	Facebook	u	unknown	UK	United Kingdom	65	1	11004	2961	249	1
London Labour Party	The Labour Party	474613052643462	Facebook	u	unknown	UK	United Kingdom	19	1	10624	2905	138	35
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	u	unknown	UK	United Kingdom	27	1	10121	3033	133	29
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	u	unknown	UK	United Kingdom	24	1	9559	2613	119	33
European Parliament	European Parliament	178362315106	Facebook	u	unknown	UK	United Kingdom	3	1	9082	3916	122	24
Labour North West	The Labour Party	61950489543	Facebook	u	unknown	UK	United Kingdom	10	1	7589	3360	59	18
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	u	unknown	UK	United Kingdom	11	1	7437	2604	44	7
Jeremy Corbyn	The Labour Party	330250343871	Facebook	u	unknown	UK	United Kingdom	4	1	7032	3321	50	22
