week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	RO	Romania	1373	221	60507215	24217853	112306	23794
w019	Week 19	2019-05-06	2019-05-12	RO	Romania	1394	251	92279186	39636184	181055	43359
w018	Week 18	2019-04-29	2019-05-05	RO	Romania	905	226	47153043	20541209	111684	27761
w017	Week 17	2019-04-22	2019-04-28	RO	Romania	1015	286	45533164	19187233	84688	20619
w016	Week 16	2019-04-15	2019-04-21	RO	Romania	1076	339	44363301	18865693	89362	20725
w015	Week 15	2019-04-08	2019-04-14	RO	Romania	1119	415	14527923	5796944	34209	5919
w014	Week 14	2019-04-01	2019-04-07	RO	Romania	905	406	13527011	5160406	33078	5385
w013	Week 13	2019-03-25	2019-03-31	RO	Romania	631	303	8537192	3535009	26824	5142
w012	Week 12	2019-03-18	2019-03-24	RO	Romania	667	305	7231169	2325450	18094	2326
w011	Week 11	2019-03-11	2019-03-17	RO	Romania	394	190	4077534	1269393	9239	1125
w010	Week 10	2019-03-04	2019-03-10	RO	Romania	319	149	3792674	1581657	7569	1204
w009	Week 9	2019-02-25	2019-03-03	RO	Romania	160	82	2493348	1012222	7497	1421
w008	Week 8	2019-02-18	2019-02-24	RO	Romania	135	72	554146	190126	2039	261
w007	Week 7	2019-02-11	2019-02-17	RO	Romania	109	60	1968569	838410	2516	685
w006	Week 6	2019-02-04	2019-02-10	RO	Romania	97	44	1942758	781090	3609	659
w005	Week 5	2019-01-28	2019-02-03	RO	Romania	90	36	319971	87275	641	55
w004	Week 4	2019-01-21	2019-01-27	RO	Romania	74	34	428317	136187	698	103
w003	Week 3	2019-01-14	2019-01-20	RO	Romania	77	37	795638	299891	1069	157
w002	Week 2	2019-01-07	2019-01-13	RO	Romania	62	35	486526	192676	631	96
w001	Week 1	2019-01-01	2019-01-06	RO	Romania	44	21	240749	93628	334	73
