week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w017	Week 17	BE	Belgium	sp.a	sp.a	57253967150	Facebook	133	1	10646640	4489702	47567	11618
w017	Week 17	BE	Belgium	European Parliament		178362315106	Facebook	9	1	3974990	1754999	34493	6899
w017	Week 17	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	26	1	3946969	1648926	40541	9542
w017	Week 17	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	12	1	3828739	1796375	24783	5668
w017	Week 17	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	55	1	3502226	1435581	13139	3741
w017	Week 17	BE	Belgium	Groen	Groen	84920854319	Facebook	74	1	1257528	436449	6424	932
w017	Week 17	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	479	1	1213332	307601	17728	1513
w017	Week 17	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	17	1	781772	248857	6462	1511
w017	Week 17	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	95	1	709851	220274	7736	1299
w017	Week 17	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	616102	253683	2985	745
w017	Week 17	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	42	1	578185	235965	1467	74
w017	Week 17	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	73	1	548871	159566	3932	193
w017	Week 17	BE	Belgium	European Youth Forum		80161254850	Facebook	1	1	498808	249404	2493	498
w017	Week 17	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	10	1	490960	191180	8613	2310
w017	Week 17	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	2	1	433188	173275	4331	866
w017	Week 17	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	5	1	379409	174705	627	175
w017	Week 17	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	28	1	360845	116633	3995	851
w017	Week 17	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	8	1	349948	133990	1527	233
w017	Week 17	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	69	1	335457	99083	3811	50
w017	Week 17	BE	Belgium	Kialo		729627343834501	Facebook	109	1	325035	126748	1525	345
w017	Week 17	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	23	1	319196	104281	2845	283
w017	Week 17	BE	Belgium	CD&V	CD&V	52997544531	Facebook	25	1	318742	85622	1581	106
w017	Week 17	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	43	1	290916	57991	4256	0
w017	Week 17	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	5	1	259767	84905	6986	1398
w017	Week 17	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	23	1	253555	53844	1996	266
