advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m55_64	male (55-64)	3888	1	12254560	3677677	136393	19397
Ciudadanos	Ciudadanos	74078667754	Facebook	m55_64	male (55-64)	3804	1	5549535	1701973	51826	4317
We are the 52%	We are the 52%	466744973727718	Facebook	m55_64	male (55-64)	278	1	5293562	1932448	14767	1927
People's Vote UK	People's Vote	748608695327755	Facebook	m55_64	male (55-64)	3298	1	4704128	1527866	76248	12753
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m55_64	male (55-64)	382	1	4673082	1947738	20801	3972
European Parliament		178362315106	Facebook	m55_64	male (55-64)	930	1	4521146	1983201	29208	6615
Podemos	Unidas Podemos	269212336568846	Facebook	m55_64	male (55-64)	212	1	4172026	1895670	27085	7254
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m55_64	male (55-64)	89	1	3833043	1744336	9141	2705
Conservatives	The Conservative Party	8807334278	Facebook	m55_64	male (55-64)	1546	1	3320410	1263689	43301	5675
Partito Democratico		77034286895	Facebook	m55_64	male (55-64)	192	1	3257190	1404617	12930	2830
SPD	SPD	47930567748	Facebook	m55_64	male (55-64)	4473	1	3138208	812212	76506	3830
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m55_64	male (55-64)	2068	1	3108197	974586	56729	5760
The Labour Party	The Labour Party	25749647410	Facebook	m55_64	male (55-64)	628	1	3056712	1206824	27757	6018
38 Degrees	38 Degrees	200006375787	Facebook	m55_64	male (55-64)	651	1	2641733	947654	18189	2681
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m55_64	male (55-64)	64	1	2410052	1125065	5417	2416
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m55_64	male (55-64)	136	1	2400116	1003285	4530	1193
Partido Popular	Partido Popular	72249031214	Facebook	m55_64	male (55-64)	1236	1	2218958	820373	12150	1775
The Brexit Party	The Brexit Party	230416667843105	Facebook	m55_64	male (55-64)	108	1	2205241	1042180	33078	9660
Best For Britain	Best for Britain	1863944713844924	Facebook	m55_64	male (55-64)	725	1	1973376	810046	30970	6853
sp.a	sp.a	57253967150	Facebook	m55_64	male (55-64)	267	1	1788712	669370	9990	2026
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m55_64	male (55-64)	115	1	1718027	739602	15148	3530
România în primul rând	Future Innovation	770704223323599	Facebook	m55_64	male (55-64)	80	1	1665360	726008	2091	501
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	m55_64	male (55-64)	722	1	1594372	606565	27276	5049
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m55_64	male (55-64)	77	1	1571743	725146	13712	3308
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m55_64	male (55-64)	32	1	1568358	728610	4247	1124
