advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u45_54	unknown (45-54)	2851	1	349938	122102	5683	1035
Britain's Future	Britain's Future	1625300137516491	Facebook	u45_54	unknown (45-54)	3622	1	285809	86125	3399	495
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u45_54	unknown (45-54)	1899	1	199065	67309	2524	259
Kialo		729627343834501	Facebook	u45_54	unknown (45-54)	786	1	182142	72755	1458	377
European Parliament		178362315106	Facebook	u45_54	unknown (45-54)	981	1	137438	60193	915	225
Best For Britain	Best for Britain	1863944713844924	Facebook	u45_54	unknown (45-54)	584	1	127681	54233	1781	423
The Labour Party	The Labour Party	25749647410	Facebook	u45_54	unknown (45-54)	552	1	103307	40538	943	196
38 Degrees	38 Degrees	200006375787	Facebook	u45_54	unknown (45-54)	627	1	101371	36546	701	105
Conservatives	The Conservative Party	8807334278	Facebook	u45_54	unknown (45-54)	807	1	90158	34388	1219	164
Podemos	Unidas Podemos	269212336568846	Facebook	u45_54	unknown (45-54)	265	1	78953	35579	499	133
We are the 52%	We are the 52%	466744973727718	Facebook	u45_54	unknown (45-54)	276	1	74361	27832	197	27
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u45_54	unknown (45-54)	515	1	72149	27227	1299	246
Ciudadanos	Ciudadanos	74078667754	Facebook	u45_54	unknown (45-54)	2297	1	66855	20595	620	54
Médecins du Monde France		265420476920	Facebook	u45_54	unknown (45-54)	1037	1	58653	18007	1108	80
Partido Popular	Partido Popular	72249031214	Facebook	u45_54	unknown (45-54)	1060	1	57967	19216	437	49
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u45_54	unknown (45-54)	408	1	57798	20993	733	142
Greenpeace France		39435457457	Facebook	u45_54	unknown (45-54)	108	1	54923	24709	270	63
Plan International Sverige		382243262003	Facebook	u45_54	unknown (45-54)	309	1	53875	17136	452	106
The Brexit Party	The Brexit Party	230416667843105	Facebook	u45_54	unknown (45-54)	95	1	50854	23715	722	207
Sosialidemokraatit SDP		108945982480217	Facebook	u45_54	unknown (45-54)	267	1	47275	18706	280	65
European Greens		141366725876424	Facebook	u45_54	unknown (45-54)	153	1	40626	17793	332	80
Right To Vote	Right to Vote	408236463256774	Facebook	u45_54	unknown (45-54)	343	1	39484	9933	332	49
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u45_54	unknown (45-54)	125	1	33621	12110	224	49
Scientists for EU	Scientists for EU	642444842524195	Facebook	u45_54	unknown (45-54)	61	1	30078	9874	211	36
Amnesty International UK		7624294394	Facebook	u45_54	unknown (45-54)	76	1	27636	12032	289	91
