advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	1189	1	312573	137818	1833	455
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	815	1	291495	114166	2168	535
People's Vote UK	People's Vote	748608695327755	Facebook	u25_34	unknown (25-34)	2637	1	218310	77512	2972	522
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u25_34	unknown (25-34)	1757	1	182455	65535	1994	208
European Greens		141366725876424	Facebook	u25_34	unknown (25-34)	273	1	171593	74424	1111	277
Podemos	Unidas Podemos	269212336568846	Facebook	u25_34	unknown (25-34)	282	1	106926	48519	623	161
Greenpeace France		39435457457	Facebook	u25_34	unknown (25-34)	118	1	90923	41062	440	100
Médecins du Monde France		265420476920	Facebook	u25_34	unknown (25-34)	1090	1	76887	24179	1360	103
Best For Britain	Best for Britain	1863944713844924	Facebook	u25_34	unknown (25-34)	493	1	69883	29441	834	202
Ciudadanos	Ciudadanos	74078667754	Facebook	u25_34	unknown (25-34)	2445	1	69657	21261	714	50
Sosialidemokraatit SDP		108945982480217	Facebook	u25_34	unknown (25-34)	273	1	60501	23217	398	88
Plan International Sverige		382243262003	Facebook	u25_34	unknown (25-34)	302	1	58514	20313	422	104
Conservatives	The Conservative Party	8807334278	Facebook	u25_34	unknown (25-34)	708	1	54794	21135	543	85
The Labour Party	The Labour Party	25749647410	Facebook	u25_34	unknown (25-34)	466	1	54750	21769	415	83
Partido Popular	Partido Popular	72249031214	Facebook	u25_34	unknown (25-34)	742	1	50907	19327	285	44
sp.a	sp.a	57253967150	Facebook	u25_34	unknown (25-34)	282	1	45976	19222	191	44
European Commission		107898832590939	Facebook	u25_34	unknown (25-34)	68	1	41888	19105	235	66
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u25_34	unknown (25-34)	479	1	40578	14051	382	54
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	209	1	36070	14009	102	18
Greenpeace Deutschland		22541752487	Facebook	u25_34	unknown (25-34)	327	1	35935	13365	227	33
SPD	SPD	47930567748	Facebook	u25_34	unknown (25-34)	1120	1	34788	11327	637	47
38 Degrees	38 Degrees	200006375787	Facebook	u25_34	unknown (25-34)	603	1	34755	12786	238	35
Greenpeace España	Greenpeace España	133044800622	Facebook	u25_34	unknown (25-34)	170	1	34491	12813	115	16
WWF Suomi		119054448115588	Facebook	u25_34	unknown (25-34)	25	1	32718	15499	128	32
SPÖ	SPÖ	77393060080	Facebook	u25_34	unknown (25-34)	462	1	31268	10210	273	37
