advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f18_24	female (18-24)	1277	1	51341886	22988801	225155	58408
European Greens		141366725876424	Facebook	f18_24	female (18-24)	277	1	12054450	5316136	67100	16270
SPD	SPD	47930567748	Facebook	f18_24	female (18-24)	5503	1	11069324	2858617	223227	8589
Podemos	Unidas Podemos	269212336568846	Facebook	f18_24	female (18-24)	254	1	9411839	4181967	46750	11718
People's Vote UK	People's Vote	748608695327755	Facebook	f18_24	female (18-24)	3197	1	8558192	3095294	93966	17699
Best For Britain	Best for Britain	1863944713844924	Facebook	f18_24	female (18-24)	788	1	8012100	3522209	78511	19060
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f18_24	female (18-24)	1789	1	6575331	2324243	63179	9946
Greenpeace France		39435457457	Facebook	f18_24	female (18-24)	127	1	6469777	2981951	34309	7623
sp.a	sp.a	57253967150	Facebook	f18_24	female (18-24)	225	1	6294475	2615477	27316	5649
Partido Popular	Partido Popular	72249031214	Facebook	f18_24	female (18-24)	844	1	6215489	2313804	36665	5440
CDU	CDU	78502295414	Facebook	f18_24	female (18-24)	3170	1	5356413	1271286	41623	1122
PSOE	PSOE	189318235003	Facebook	f18_24	female (18-24)	328	1	4911328	1914907	15594	2697
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	218	1	4552061	1784390	9824	1770
Greenpeace Deutschland		22541752487	Facebook	f18_24	female (18-24)	369	1	4487977	1642994	23745	3573
European Commission		107898832590939	Facebook	f18_24	female (18-24)	69	1	4449187	2025993	17091	4686
România în primul rând	Future Innovation	770704223323599	Facebook	f18_24	female (18-24)	67	1	4181204	1916201	3018	827
Kialo		729627343834501	Facebook	f18_24	female (18-24)	736	1	4161904	1648020	25300	5992
FDP	FDP	21289227249	Facebook	f18_24	female (18-24)	1942	1	3937896	1194353	34086	1737
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f18_24	female (18-24)	2081	1	3832908	1281117	45502	3541
Conservatives	The Conservative Party	8807334278	Facebook	f18_24	female (18-24)	1479	1	3522485	1322989	37154	4804
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f18_24	female (18-24)	125	1	3466828	1435750	10800	2975
Ciudadanos	Ciudadanos	74078667754	Facebook	f18_24	female (18-24)	3229	1	3183180	1027418	27596	2629
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f18_24	female (18-24)	76	1	3152870	1439901	21600	5413
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f18_24	female (18-24)	647	1	2984819	972566	25499	3321
Parlement européen en France	Parlement européen en France	279757933824	Facebook	f18_24	female (18-24)	18	1	2935717	1205519	15828	3925
