advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f25_34	female (25-34)	1284	1	29073702	13027661	155407	39595
Podemos	Unidas Podemos	269212336568846	Facebook	f25_34	female (25-34)	322	1	13983988	6229203	78354	19799
People's Vote UK	People's Vote	748608695327755	Facebook	f25_34	female (25-34)	3314	1	12785582	4567698	147147	27735
Partido Popular	Partido Popular	72249031214	Facebook	f25_34	female (25-34)	1218	1	10857480	3872965	63406	8609
Ciudadanos	Ciudadanos	74078667754	Facebook	f25_34	female (25-34)	4506	1	9329515	2855191	89312	7425
European Greens		141366725876424	Facebook	f25_34	female (25-34)	277	1	9316933	4115398	52748	13176
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f25_34	female (25-34)	2349	1	7654464	2755993	76881	9259
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f25_34	female (25-34)	1902	1	6536631	2323116	71184	11382
sp.a	sp.a	57253967150	Facebook	f25_34	female (25-34)	303	1	6467978	2747589	28097	6404
CDU	CDU	78502295414	Facebook	f25_34	female (25-34)	3170	1	6234115	1488426	52449	1331
Best For Britain	Best for Britain	1863944713844924	Facebook	f25_34	female (25-34)	810	1	5899788	2532590	64432	15294
Kialo		729627343834501	Facebook	f25_34	female (25-34)	834	1	5771774	2261971	38482	9452
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	f25_34	female (25-34)	232	1	5318112	2397968	9905	2333
SPD	SPD	47930567748	Facebook	f25_34	female (25-34)	5158	1	5133588	1565030	95865	5062
Rädda Barnen		72659261793	Facebook	f25_34	female (25-34)	380	1	4977828	1676168	44092	11144
The Labour Party	The Labour Party	25749647410	Facebook	f25_34	female (25-34)	585	1	4402781	1819804	31174	6693
PSOE	PSOE	189318235003	Facebook	f25_34	female (25-34)	332	1	4155844	1632969	13022	2435
Greenpeace France		39435457457	Facebook	f25_34	female (25-34)	128	1	4130568	1889676	21517	4829
România în primul rând	Future Innovation	770704223323599	Facebook	f25_34	female (25-34)	77	1	4087052	1699597	6084	1351
European Commission		107898832590939	Facebook	f25_34	female (25-34)	69	1	3848605	1762269	15087	4204
Conservatives	The Conservative Party	8807334278	Facebook	f25_34	female (25-34)	1513	1	3832388	1473014	39323	5348
FDP	FDP	21289227249	Facebook	f25_34	female (25-34)	1922	1	3806377	1148898	27696	1466
Médecins du Monde France		265420476920	Facebook	f25_34	female (25-34)	1866	1	3214992	1047554	48987	4391
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f25_34	female (25-34)	788	1	3096428	977575	28030	3555
Plan International Sverige		382243262003	Facebook	f25_34	female (25-34)	354	1	2822376	975794	22612	5523
