advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u55_64	unknown (55-64)	3617	1	333709	97574	4008	575
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	2679	1	224567	75881	4072	708
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	627	1	118494	42409	829	119
Best For Britain	Best for Britain	1863944713844924	Facebook	u55_64	unknown (55-64)	567	1	112836	47359	1661	395
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u55_64	unknown (55-64)	1718	1	103767	33054	1580	142
We are the 52%	We are the 52%	466744973727718	Facebook	u55_64	unknown (55-64)	277	1	97512	35474	278	36
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	553	1	92360	35667	877	177
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	724	1	77859	29681	1165	153
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u55_64	unknown (55-64)	538	1	69485	25293	1380	238
The Brexit Party	The Brexit Party	230416667843105	Facebook	u55_64	unknown (55-64)	89	1	51739	24370	747	219
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	410	1	47313	16280	868	121
Médecins du Monde France		265420476920	Facebook	u55_64	unknown (55-64)	872	1	40557	12737	649	61
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	639	1	34317	14261	230	49
Right To Vote	Right to Vote	408236463256774	Facebook	u55_64	unknown (55-64)	342	1	32771	8102	285	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u55_64	unknown (55-64)	1916	1	32574	9970	334	26
Sosialidemokraatit SDP		108945982480217	Facebook	u55_64	unknown (55-64)	246	1	31267	12463	191	41
Plan International Sverige		382243262003	Facebook	u55_64	unknown (55-64)	303	1	30955	9863	272	64
Greenpeace France		39435457457	Facebook	u55_64	unknown (55-64)	104	1	30862	13928	157	37
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u55_64	unknown (55-64)	127	1	28010	9938	195	40
Podemos	Unidas Podemos	269212336568846	Facebook	u55_64	unknown (55-64)	204	1	27158	12318	181	48
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	59	1	21696	6976	144	24
Amnesty International UK		7624294394	Facebook	u55_64	unknown (55-64)	78	1	18118	7777	183	57
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u55_64	unknown (55-64)	67	1	16558	5840	262	55
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u55_64	unknown (55-64)	284	1	15299	5223	108	29
TheArticle	TheArticle	607840469632004	Facebook	u55_64	unknown (55-64)	25	1	14685	6477	204	44
