advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	m35_44	male (35-44)	LV	Latvia	11	1	23105	5773	90	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	m35_44	male (35-44)	LV	Latvia	3	1	10711	2042	82	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	m35_44	male (35-44)	LV	Latvia	30	1	10680	1806	489	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	m35_44	male (35-44)	LV	Latvia	3	1	9190	1838	18	0
European Parliament	European Parliament	178362315106	Facebook	m35_44	male (35-44)	LV	Latvia	2	1	7660	1532	15	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	4321	864	8	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	2412	482	4	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	683	136	13	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	268	134	0	0
Ringolds Arnitis		448951318909238	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	106	0	10	0
European Commission	European Commission	107898832590939	Facebook	m35_44	male (35-44)	LV	Latvia	2	1	79	39	0	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	m35_44	male (35-44)	LV	Latvia	1	1	49	0	4	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m35_44	male (35-44)	LV	Latvia	2	1	16	3	0	0
