advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u45_54	unknown (45-54)	LV	Latvia	11	1	395	175	1	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	u45_54	unknown (45-54)	LV	Latvia	5	1	358	168	0	0
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	u45_54	unknown (45-54)	LV	Latvia	8	1	258	99	1	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	u45_54	unknown (45-54)	LV	Latvia	25	1	252	88	0	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	u45_54	unknown (45-54)	LV	Latvia	13	1	243	79	1	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	u45_54	unknown (45-54)	LV	Latvia	18	1	207	44	1	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	u45_54	unknown (45-54)	LV	Latvia	3	1	120	55	0	0
European Commission	European Commission	107898832590939	Facebook	u45_54	unknown (45-54)	LV	Latvia	15	1	113	46	0	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	u45_54	unknown (45-54)	LV	Latvia	5	1	111	22	0	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	u45_54	unknown (45-54)	LV	Latvia	6	1	100	39	0	0
Zanda Kalniņa-Lukaševica	Kalniņa-Lukaševica Zanda	414381482703957	Facebook	u45_54	unknown (45-54)	LV	Latvia	4	1	84	18	0	0
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	u45_54	unknown (45-54)	LV	Latvia	6	1	60	11	0	0
Ģirts Valdis Kristovskis	Kristovskis Girts Valdis	1904064289853145	Facebook	u45_54	unknown (45-54)	LV	Latvia	2	1	53	10	0	0
Edvards Smiltēns LV		400861240278635	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	52	26	0	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	u45_54	unknown (45-54)	LV	Latvia	4	1	49	10	0	0
Ijabs Ivars	partiju apvienība "Attīstībai/Par!"	345347539390006	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	39	19	0	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	u45_54	unknown (45-54)	LV	Latvia	3	1	30	9	0	0
Beata Jonite	Jonite Beata	245261032767933	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	29	14	0	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	u45_54	unknown (45-54)	LV	Latvia	2	1	28	7	0	0
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	24	4	0	0
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	u45_54	unknown (45-54)	LV	Latvia	6	1	23	5	0	0
European Free Alliance	European Free Alliance	46708306425	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	16	3	0	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	u45_54	unknown (45-54)	LV	Latvia	2	1	12	3	0	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	u45_54	unknown (45-54)	LV	Latvia	1	1	10	2	0	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte	Ikstena Inese	2214339072152669	Facebook	u45_54	unknown (45-54)	LV	Latvia	2	1	9	1	0	0
