region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alsace	Alsace	FR	France	6994	1655	1006737	393112	11446	1878
aquitaine	Aquitaine	FR	France	7269	1709	1282549	433491	14260	1490
auvergne	Auvergne	FR	France	6173	1468	624496	197814	8173	1334
basse_normandie	Basse-Normandie	FR	France	6305	1488	377373	152577	4860	862
bourgogne	Bourgogne	FR	France	6410	1489	567431	189372	9878	887
bretagne	Bretagne	FR	France	6949	1620	2005794	690584	23402	4869
centre	Centre	FR	France	6813	1608	1240339	471862	15496	2766
champagne_ardenne	Champagne-Ardenne	FR	France	6366	1509	582228	219867	6726	959
corse	Corse	FR	France	5213	1267	142018	35349	1157	14
franche_comte	Franche-Comté	FR	France	6126	1445	352531	116908	5885	490
haute_normandie	Haute-Normandie	FR	France	6687	1582	512272	170731	6489	431
languedoc_roussillon	Languedoc-Roussillon	FR	France	7155	1658	2150108	709503	25207	3282
limousin	Limousin	FR	France	5767	1373	1382163	519700	14386	2622
lorraine	Lorraine	FR	France	6977	1634	2982309	1109467	35836	5778
midi_pyrenees	Midi-Pyrénées	FR	France	7154	1668	1947972	658024	15997	1778
nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	7442	1754	3827034	1454167	38611	6538
pays_de_la_loire	Pays de la Loire	FR	France	6995	1653	1677556	608486	21663	2848
picardie	Picardie	FR	France	6611	1568	1852248	662182	22046	3391
poitou_charentes	Poitou-Charentes	FR	France	6456	1526	663739	271587	10566	1963
provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	7839	1854	3919714	1267125	36787	3496
rhone_alpes	Rhône-Alpes	FR	France	7860	1850	7096306	2583399	79470	11955
ile_de_france	Île-de-France	FR	France	9120	2282	19757902	7052958	199247	30820
