age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	RO	Romania	262	57	1510577	661386	1819	492
18_24	18-24	RO	Romania	1474	280	25138238	10621554	54113	13143
25_34	25-34	RO	Romania	1634	293	30456086	12695818	68315	17105
35_44	35-44	RO	Romania	1664	294	28192902	11324051	59646	15429
45_54	45-54	RO	Romania	1629	291	26876655	10717033	58850	15255
55_64	55-64	RO	Romania	1540	283	18496368	7291908	42233	10937
65_	65+	RO	Romania	1284	241	8307002	3220581	19841	5030
