advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	65_	65+	RO	Romania	14	1	806379	373023	1984	457
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	65_	65+	RO	Romania	19	1	730882	338115	1728	692
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	65_	65+	RO	Romania	34	1	715311	323840	1883	461
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	65_	65+	RO	Romania	10	1	357591	171285	791	166
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	65_	65+	RO	Romania	14	1	313818	146215	712	160
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	65_	65+	RO	Romania	26	1	218431	93770	314	91
European Commission	European Commission	107898832590939	Facebook	65_	65+	RO	Romania	10	1	212323	86440	416	200
RMDSZ	RMDSZ	102601499822802	Facebook	65_	65+	RO	Romania	64	1	191618	56263	477	88
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	65_	65+	RO	Romania	37	1	173785	40448	402	69
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	65_	65+	RO	Romania	2	1	165051	82525	316	158
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	65_	65+	RO	Romania	41	1	149175	39458	386	57
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	65_	65+	RO	Romania	14	1	132734	56381	175	47
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	65_	65+	RO	Romania	5	1	118122	47675	50	24
Norica Nicolai	Increase Digital	121265151226126	Facebook	65_	65+	RO	Romania	30	1	117497	36703	231	36
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	65_	65+	RO	Romania	7	1	106227	37995	224	44
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	65_	65+	RO	Romania	15	1	105779	31759	231	58
PLUS	PLUS	1903580739951981	Facebook	65_	65+	RO	Romania	2	1	103630	43354	217	55
PRO România	Networld IT&C SRL	2177244962290894	Facebook	65_	65+	RO	Romania	11	1	103189	27714	193	38
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	65_	65+	RO	Romania	24	1	100650	21481	227	57
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	65_	65+	RO	Romania	10	1	90268	37594	281	89
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	65_	65+	RO	Romania	9	1	88924	32797	157	33
Pavel Emilian		1557836147771248	Facebook	65_	65+	RO	Romania	10	1	87228	26825	171	48
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	65_	65+	RO	Romania	17	1	85554	21797	188	42
Csíkország	Csíkország	2229168487164126	Facebook	65_	65+	RO	Romania	53	1	84807	19924	179	30
PNL Oradea	PNL Oradea	304085190083197	Facebook	65_	65+	RO	Romania	31	1	84246	29671	229	74
